"id";"q_token";"q_lemma";"lemma";"text";"genre";"dialect";"plural";"singular";"count";"semantics";"orig";"oe reflex";"oe class";"oe stem";"oe gender";"period_simple";"period_sorted";"period_main"
"salt:/ppcmbe2/gordon-1781-2#sTok2628";"each";"each";"house";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok2940";"every";"every";"country";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"R";"";"";"";"";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok3498";"many";"many";"house";"gordon-1781";"PROC TRIAL";"";1;0;"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok3560";"all";"all";"night";"gordon-1781";"PROC TRIAL";"";0;1;"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok4032";"few";"few";"day";"gordon-1781";"PROC TRIAL";"";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok4575";"any";"any";"man";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok4657";"every";"every";"man";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok4818";"any";"any";"country";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"R";"";"";"";"";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok4974";"all";"all";"house";"gordon-1781";"PROC TRIAL";"";1;0;"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok5543";"every";"every";"man";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok5575";"every";"every";"man";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok7650";"no";"no";"man";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok10394";"any";"any";"house";"gordon-1781";"PROC TRIAL";"";1;0;"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok19613";"every";"every";"man";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok23940";"any";"any";"house";"gordon-1781";"PROC TRIAL";"";1;0;"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok24140";"several";"several";"day";"gordon-1781";"PROC TRIAL";"";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok24350";"both";"both";"house";"gordon-1781";"PROC TRIAL";"";1;0;"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok24439";"several";"several";"house";"gordon-1781";"PROC TRIAL";"";1;0;"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok24565";"every";"every";"day";"gordon-1781";"PROC TRIAL";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok25110";"both";"both";"house";"gordon-1781";"PROC TRIAL";"";1;0;"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok35370";"any";"any";"man";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok37582";"any";"any";"man";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok38823";"any";"any";"man";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok39680";"no";"no";"man";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok40722";"every";"every";"man";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok41499";"several";"several";"day";"gordon-1781";"PROC TRIAL";"";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok42100";"any";"any";"man";"gordon-1781";"PROC TRIAL";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/gordon-1781-2#sTok42878";"both";"both";"house";"gordon-1781";"PROC TRIAL";"";1;0;"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok496";"every";"every";"virtue";"grafting-1780";"HANDB OTHER";"";0;1;"u";"a";"R";"";"";"";"";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok952";"all";"all";"fruit";"grafting-1780";"HANDB OTHER";"";1;0;"c";"s";"R";"";"";"";"";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok3874";"all";"all";"tree";"grafting-1780";"HANDB OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok5499";"All";"all";"tree";"grafting-1780";"HANDB OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok5539";"all";"all";"tree";"grafting-1780";"HANDB OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok5605";"all";"all";"tree";"grafting-1780";"HANDB OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok5678";"All";"all";"tree";"grafting-1780";"HANDB OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok5812";"All";"all";"tree";"grafting-1780";"HANDB OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok6846";"all";"all";"tree";"grafting-1780";"HANDB OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok9740";"any";"any";"tree";"grafting-1780";"HANDB OTHER";"";0;1;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok10321";"some";"some";"fruit";"grafting-1780";"HANDB OTHER";"";0;1;"c";"s";"R";"";"";"";"";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok10321";"some";"some";"tree";"grafting-1780";"HANDB OTHER";"";1;0;"c";"c";"G";"treow";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok11016";"all";"all";"year";"grafting-1780";"HANDB OTHER";"";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok12080";"some";"some";"matter";"grafting-1780";"HANDB OTHER";"";0;1;"c";"s";"R";"";"";"";"";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/grafting-1780-1#sTok12185";"no";"no";"fruit";"grafting-1780";"HANDB OTHER";"";0;1;"c";"s";"R";"";"";"";"";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/green-1874-2#sTok8349";"any";"any";"man";"green-1874";"HISTORY";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/green-1874-2#sTok8858";"any";"any";"right";"green-1874";"HISTORY";"";0;1;"c";"a";"G";"riht";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/green-1874-2#sTok9802";"either";"either";"house";"green-1874";"HISTORY";"";0;1;"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/greville-1827-2#sTok531";"some";"some";"year";"greville-1827";"DIARY PRIV";"";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1827-2#sTok932";"every";"every";"day";"greville-1827";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1827-2#sTok1757";"many";"many";"day";"greville-1827";"DIARY PRIV";"";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1827-2#sTok1766";"every";"every";"day";"greville-1827";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1827-2#sTok2049";"every";"every";"day";"greville-1827";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1827-2#sTok2627";"some";"some";"day";"greville-1827";"DIARY PRIV";"";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1827-2#sTok3071";"many";"many";"year";"greville-1827";"DIARY PRIV";"";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1827-2#sTok3950";"every";"every";"day";"greville-1827";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1827-2#sTok4466";"no";"no";"man";"greville-1827";"DIARY PRIV";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1827-2#sTok6533";"every";"every";"day";"greville-1827";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1827-2#sTok10562";"some";"some";"day";"greville-1827";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1855-2#sTok664";"every";"every";"day";"greville-1855";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1855-2#sTok2234";"few";"few";"day";"greville-1855";"DIARY PRIV";"";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1855-2#sTok3462";"all";"all";"heart";"greville-1855";"DIARY PRIV";"";0;1;"c";"c";"G";"heorte";"Weak";"N-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1855-2#sTok5689";"any";"any";"man";"greville-1855";"DIARY PRIV";"";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1855-2#sTok5924";"no";"no";"man";"greville-1855";"DIARY PRIV";"";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1855-2#sTok5941";"any";"any";"man";"greville-1855";"DIARY PRIV";"";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1855-2#sTok8554";"no";"no";"matter";"greville-1855";"DIARY PRIV";"";0;1;"c";"s";"R";"";"";"";"";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1855-2#sTok11070";"any";"any";"man";"greville-1855";"DIARY PRIV";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1855-2#sTok11462";"all";"all";"day";"greville-1855";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/greville-1855-2#sTok12137";"any";"any";"man";"greville-1855";"DIARY PRIV";"";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/grey-1914-2#sTok1822";"some";"some";"day";"grey-1914";"LET NON-PRIV";"";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/grey-1914-2#sTok2427";"some";"some";"day";"grey-1914";"LET NON-PRIV";"";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/grey-1914-2#sTok5601";"many";"many";"year";"grey-1914";"LET NON-PRIV";"";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/hardy-1874-2#sTok670";"some";"some";"day";"hardy-1874";"FICTION";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/hardy-1874-2#sTok1635";"any";"any";"man";"hardy-1874";"FICTION";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/hardy-1874-2#sTok2269";"little";"little";"love";"hardy-1874";"FICTION";"";0;1;"u";"a";"G";"lufu";"Strong";"O-Stem";"F";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/hardy-1874-2#sTok3527";"any";"any";"man";"hardy-1874";"FICTION";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/hardy-1874-2#sTok7096";"any";"any";"man";"hardy-1874";"FICTION";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/hardy-1874-2#sTok7601";"any";"any";"matter";"hardy-1874";"FICTION";"";0;1;"c";"s";"R";"";"";"";"";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/hardy-1874-2#sTok7657";"many";"many";"year";"hardy-1874";"FICTION";"";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/hardy-1874-2#sTok8811";"no";"no";"wife";"hardy-1874";"FICTION";"";0;1;"c";"c";"G";"wif";"Strong";"A-Stem";"N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/hardy-1874-2#sTok10401";"every";"every";"man";"hardy-1874";"FICTION";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/hardy-1874-2#sTok10930";"no";"no";"heart";"hardy-1874";"FICTION";"";0;1;"c";"c";"G";"heorte";"Weak";"N-Stem";"F";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/hardy-1874-2#sTok11720";"Each";"each";"man";"hardy-1874";"FICTION";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l4";"l_l4";"c_lmod"
"salt:/ppcmbe2/hare-183x-2#sTok249";"all";"all";"earth";"hare-183x";"SERMON";"";0;1;"u";"s";"G";"eorþe";"Weak";"N-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/hare-183x-2#sTok260";"all";"all";"son";"hare-183x";"SERMON";"";1;0;"c";"c";"G";"sunu";"Strong";"U-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/hare-183x-2#sTok1046";"some";"some";"sin";"hare-183x";"SERMON";"";0;1;"c";"a";"G";"syn";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/hare-183x-2#sTok2764";"several";"several";"grace";"hare-183x";"SERMON";"";1;0;"u";"a";"R";"";"";"";"";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/hare-183x-2#sTok5210";"every";"every";"day";"hare-183x";"SERMON";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/hare-183x-2#sTok5875";"all";"all";"sin";"hare-183x";"SERMON";"";1;0;"c";"a";"G";"syn";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/hare-183x-2#sTok8066";"both";"both";"eye";"hare-183x";"SERMON";"";1;0;"c";"c";"G";"eage";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/hare-183x-2#sTok8781";"many";"many";"soul";"hare-183x";"SERMON";"";0;1;"c";"a";"G";"sawel";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/hare-183x-2#sTok9154";"no";"no";"sin";"hare-183x";"SERMON";"";0;1;"c";"a";"G";"syn";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/hare-183x-2#sTok10522";"many";"many";"sin";"hare-183x";"SERMON";"";1;0;"c";"a";"G";"syn";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/hare-183x-2#sTok10952";"all";"all";"brother";"hare-183x";"SERMON";"";1;0;"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/hare-183x-2#sTok11014";"every";"every";"man";"hare-183x";"SERMON";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/hare-183x-2#sTok11614";"all";"all";"matter";"hare-183x";"SERMON";"";1;0;"c";"s";"R";"";"";"";"";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/harris-177x-2#sTok470";"All";"all";"right";"harris-177x";"LET NON-PRIV";"";1;0;"c";"a";"G";"riht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/harris-177x-2#sTok3123";"every";"every";"day";"harris-177x";"LET NON-PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/harris-177x-2#sTok3794";"few";"few";"year";"harris-177x";"LET NON-PRIV";"";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/harris-177x-2#sTok10302";"no";"no";"seed";"harris-177x";"LET NON-PRIV";"";1;0;"c";"s";"G";"seed";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/harris-177x-2#sTok13889";"several";"several";"year";"harris-177x";"LET NON-PRIV";"";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/harris-1797-2#sTok1013";"any";"any";"right";"";"LET NON-PRIV";"";0;1;"c";"a";"G";"riht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/harris-1797-2#sTok6661";"every";"every";"day";"";"LET NON-PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok377";"every";"every";"man";"haydon-1808";"DIARY PRIV";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok1942";"all";"all";"day";"haydon-1808";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok4252";"every";"every";"day";"haydon-1808";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok4322";"every";"every";"day";"haydon-1808";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok4358";"all";"all";"soul";"haydon-1808";"DIARY PRIV";"";0;1;"c";"a";"G";"sawel";"Strong";"O-Stem";"F";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok5353";"every";"every";"day";"haydon-1808";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok5385";"each";"each";"day";"haydon-1808";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok5602";"all";"all";"night";"haydon-1808";"DIARY PRIV";"";0;1;"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok6432";"every";"every";"day";"haydon-1808";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok7092";"no";"no";"man";"haydon-1808";"DIARY PRIV";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok8266";"no";"no";"sin";"haydon-1808";"DIARY PRIV";"";0;1;"c";"a";"G";"syn";"Strong";"O-Stem";"F";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok8428";"many";"many";"day";"haydon-1808";"DIARY PRIV";"";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok8674";"some";"some";"year";"haydon-1808";"DIARY PRIV";"";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok9473";"every";"every";"day";"haydon-1808";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok9535";"all";"all";"day";"haydon-1808";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok11695";"any";"any";"man";"haydon-1808";"DIARY PRIV";"";1;0;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok12222";"any";"any";"man";"haydon-1808";"DIARY PRIV";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1808-1#sTok13589";"no";"no";"man";"haydon-1808";"DIARY PRIV";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l2";"j_l2";"c_lmod"
"salt:/ppcmbe2/haydon-1842-2#sTok1974";"No";"no";"man";"haydon-1842";"DIARY PRIV";"";0;1;"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/haydon-1842-2#sTok3026";"Many";"many";"year";"haydon-1842";"DIARY PRIV";"";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/haydon-1842-2#sTok3775";"all";"all";"soul";"haydon-1842";"DIARY PRIV";"";1;0;"c";"a";"G";"sawel";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/haydon-1842-2#sTok3946";"all";"all";"soul";"haydon-1842";"DIARY PRIV";"";1;0;"c";"a";"G";"sawel";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/haydon-1842-2#sTok4141";"All";"all";"soul";"haydon-1842";"DIARY PRIV";"";1;0;"c";"a";"G";"sawel";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/haydon-1842-2#sTok4165";"Some";"some";"soul";"haydon-1842";"DIARY PRIV";"";1;0;"c";"a";"G";"sawel";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/haydon-1842-2#sTok4177";"all";"all";"soul";"haydon-1842";"DIARY PRIV";"";1;0;"c";"a";"G";"sawel";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/haydon-1842-2#sTok4197";"All";"all";"soul";"haydon-1842";"DIARY PRIV";"";1;0;"c";"a";"G";"sawel";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/haydon-1842-2#sTok4401";"all";"all";"day";"haydon-1842";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/haydon-1842-2#sTok4733";"all";"all";"day";"haydon-1842";"DIARY PRIV";"";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/haydon-1842-2#sTok5079";"all";"all";"soul";"haydon-1842";"DIARY PRIV";"";0;1;"c";"a";"G";"sawel";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
