id;lemma;text;genre;dialect;plural;singular;count;semantics;orig;oe reflex;oe class;oe stem;oe gender;period_simple;period_sorted;period_main
attor_poison-48;attor_poison;cogregdH.o23;Biography, lives;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-49;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-50;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-51;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-52;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-53;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-54;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-55;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-56;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-57;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-58;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-59;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-60;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-61;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-62;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-63;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-64;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-65;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;1;0;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-66;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-67;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-68;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-69;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;1;0;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-70;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;1;0;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-71;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;1;0;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-72;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-73;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;1;0;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-74;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;1;0;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-75;attor_poison;coherbar;Handbooks, medicine;West Saxon/Anglian;1;0;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-76;attor_poison;colacnu.o23;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-77;attor_poison;colacnu.o23;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-78;attor_poison;colacnu.o23;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-79;attor_poison;colacnu.o23;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-80;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-81;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-82;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-83;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-84;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-85;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-86;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-87;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-88;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-89;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-90;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-91;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-92;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-93;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-94;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-95;attor_poison;colaece.o2;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-96;attor_poison;comart1;Biography, lives;;0;1;u;s;G;attor;Strong;A-Stem;N;?;a_o?;a_oe
attor_poison-97;attor_poison;comart3.o23;Biography, lives;West Saxon/Anglian Mercian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-98;attor_poison;comart3.o23;Biography, lives;West Saxon/Anglian Mercian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-99;attor_poison;comart3.o23;Biography, lives;West Saxon/Anglian Mercian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-100;attor_poison;comart3.o23;Biography, lives;West Saxon/Anglian Mercian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-101;attor_poison;coorosiu.o2;History;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-102;attor_poison;coorosiu.o2;History;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-103;attor_poison;coorosiu.o2;History;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-104;attor_poison;coorosiu.o2;History;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-105;attor_poison;coorosiu.o2;History;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-106;attor_poison;coorosiu.o2;History;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-107;attor_poison;coorosiu.o2;History;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-108;attor_poison;coorosiu.o2;History;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-109;attor_poison;coorosiu.o2;History;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-110;attor_poison;coorosiu.o2;History;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-111;attor_poison;coorosiu.o2;History;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-112;attor_poison;coorosiu.o2;History;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-113;attor_poison;coorosiu.o2;History;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-114;attor_poison;cootest.o3;Bible;West Saxon;0;1;u;s;G;attor;Strong;A-Stem;N;o3;d_o3;a_oe
attor_poison-115;attor_poison;coquadru.o23;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
attor_poison-116;attor_poison;coquadru.o23;Handbooks, medicine;West Saxon/Anglian;0;1;u;s;G;attor;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-1;bearn_child;coadrian.o34;Religious treatise;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-2;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-3;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-4;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-5;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-6;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-7;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-8;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-9;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-10;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-11;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-12;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-13;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-14;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-15;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-16;bearn_child;coaelhom.o3;Homilies;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-17;bearn_child;coaelhom.o3;Homilies;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-18;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-19;bearn_child;coaelhom.o3;Homilies;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-20;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-21;bearn_child;coaelhom.o3;Homilies;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-22;bearn_child;coaelhom.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-23;bearn_child;coaelive.o3;Biography, lives;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-24;bearn_child;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-25;bearn_child;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-26;bearn_child;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-27;bearn_child;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-28;bearn_child;coaelive.o3;Biography, lives;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-29;bearn_child;coaelive.o3;Biography, lives;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-30;bearn_child;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-31;bearn_child;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-32;bearn_child;coaelive.o3;Biography, lives;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-33;bearn_child;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-34;bearn_child;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-35;bearn_child;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-36;bearn_child;coaelive.o3;Biography, lives;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-37;bearn_child;coalcuin;Religious Treatise;;1;0;c;c;G;bearn;Strong;A-Stem;N;?;a_o?;a_oe
bearn_child-38;bearn_child;coalcuin;Religious Treatise;;1;0;c;c;G;bearn;Strong;A-Stem;N;?;a_o?;a_oe
bearn_child-39;bearn_child;coalcuin;Religious Treatise;;0;1;c;c;G;bearn;Strong;A-Stem;N;?;a_o?;a_oe
bearn_child-40;bearn_child;coalcuin;Religious Treatise;;0;1;c;c;G;bearn;Strong;A-Stem;N;?;a_o?;a_oe
bearn_child-41;bearn_child;coalcuin;Religious Treatise;;1;0;c;c;G;bearn;Strong;A-Stem;N;?;a_o?;a_oe
bearn_child-42;bearn_child;coalcuin;Religious Treatise;;1;0;c;c;G;bearn;Strong;A-Stem;N;?;a_o?;a_oe
bearn_child-43;bearn_child;coalcuin;Religious Treatise;;1;0;c;c;G;bearn;Strong;A-Stem;N;?;a_o?;a_oe
bearn_child-44;bearn_child;coalcuin;Religious Treatise;;1;0;c;c;G;bearn;Strong;A-Stem;N;?;a_o?;a_oe
bearn_child-45;bearn_child;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-46;bearn_child;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-47;bearn_child;cobede.o2;History;West Saxon/Anglian;0;1;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-48;bearn_child;cobede.o2;History;West Saxon/Anglian;0;1;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-49;bearn_child;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-50;bearn_child;cobede.o2;History;West Saxon/Anglian;0;1;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-51;bearn_child;cobede.o2;History;West Saxon/Anglian;0;1;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-52;bearn_child;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-53;bearn_child;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-54;bearn_child;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-55;bearn_child;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-56;bearn_child;cobede.o2;History;West Saxon/Anglian;0;1;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-57;bearn_child;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-58;bearn_child;cobede.o2;History;West Saxon/Anglian;0;1;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-59;bearn_child;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-60;bearn_child;cobede.o2;History;West Saxon/Anglian;0;1;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-61;bearn_child;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-62;bearn_child;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-63;bearn_child;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-64;bearn_child;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-65;bearn_child;cobede.o2;History;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-66;bearn_child;cobenrul.o3;Rule;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-67;bearn_child;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-68;bearn_child;cobenrul.o3;Rule;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-69;bearn_child;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-70;bearn_child;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-71;bearn_child;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-72;bearn_child;cobenrul.o3;Rule;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-73;bearn_child;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-74;bearn_child;cobenrul.o3;Rule;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-75;bearn_child;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-76;bearn_child;cobenrul.o3;Rule;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-77;bearn_child;coblick.o23;Homilies;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-78;bearn_child;coblick.o23;Homilies;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-79;bearn_child;coblick.o23;Biography, Lives;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-80;bearn_child;coblick.o23;Homilies;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-81;bearn_child;coblick.o23;Homilies;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-82;bearn_child;coblick.o23;Biography, Lives;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-83;bearn_child;coblick.o23;Biography, Lives;West Saxon/Anglian;0;1;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-84;bearn_child;coblick.o23;Biography, Lives;West Saxon/Anglian;0;1;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-85;bearn_child;coblick.o23;Biography, Lives;West Saxon/Anglian;0;1;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-86;bearn_child;coblick.o23;Biography, Lives;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-87;bearn_child;coblick.o23;Biography, Lives;West Saxon/Anglian;0;1;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-88;bearn_child;coblick.o23;Biography, Lives;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-89;bearn_child;coblick.o23;Biography, Lives;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-90;bearn_child;coblick.o23;Biography, Lives;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-91;bearn_child;coblick.o23;Biography, Lives;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-92;bearn_child;coblick.o23;Biography, Lives;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-93;bearn_child;coblick.o23;Homilies;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-94;bearn_child;coblick.o23;Homilies;West Saxon/Anglian;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-95;bearn_child;coboeth.o2;Philosophy;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-96;bearn_child;coboeth.o2;Philosophy;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-97;bearn_child;coboeth.o2;Philosophy;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-98;bearn_child;coboeth.o2;Philosophy;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-99;bearn_child;coboeth.o2;Philosophy;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-100;bearn_child;coboeth.o2;Philosophy;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-101;bearn_child;coboeth.o2;Philosophy;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-102;bearn_child;coboeth.o2;Philosophy;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-103;bearn_child;coboeth.o2;Philosophy;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-104;bearn_child;coboeth.o2;Philosophy;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-105;bearn_child;coboeth.o2;Philosophy;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-106;bearn_child;coboeth.o2;Philosophy;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-107;bearn_child;coboeth.o2;Philosophy;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o2;c_o2;a_oe
bearn_child-108;bearn_child;cocanedgD;Ecclesiastical laws;;1;0;c;c;G;bearn;Strong;A-Stem;N;?;a_o?;a_oe
bearn_child-109;bearn_child;cocanedgX;Ecclesiastical laws;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;?;a_o?;a_oe
bearn_child-110;bearn_child;cocathom1.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-111;bearn_child;cocathom1.o3;Homilies;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-112;bearn_child;cocathom1.o3;Homilies;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-113;bearn_child;cocathom1.o3;Homilies;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-114;bearn_child;cocathom1.o3;Homilies;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-115;bearn_child;cocathom1.o3;Homilies;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-116;bearn_child;cocathom1.o3;Homilies;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-117;bearn_child;cocathom1.o3;Homilies;West Saxon;1;0;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
bearn_child-118;bearn_child;cocathom1.o3;Homilies;West Saxon;0;1;c;c;G;bearn;Strong;A-Stem;N;o3;d_o3;a_oe
