"id";"token";"lemma";"anno_ptb::pos";"author";"birthdate";"date_of_composition";"filename";"genre";"manuscript";"period";"plural";"singular";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender"
"salt:/ppcmbe2/anon2-1732-2#sTok1841";"Years";"year";"NS";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok1916";"Work";"work";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok2292";"Years";"year";"NS";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok2693";"Works";"work";"NS";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok3170";"Work";"work";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok3323";"Work";"work";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok3523";"Years";"year";"NS";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok3562";"Work";"work";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok3663";"Work";"work";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok3674";"Years";"year";"NS";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok3774";"Day";"day";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon2-1732-2#sTok3813";"Work";"work";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok4238";"Work";"work";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok5417";"Work";"work";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok5569";"Work";"work";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok5861";"Work";"work";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok6235";"Years";"year";"NS";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok6293";"Years";"year";"NS";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok6334";"Work";"work";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok6344";"Name";"name";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/anon2-1732-2#sTok6450";"Name";"name";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/anon2-1732-2#sTok7420";"Days";"day";"NS";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon2-1732-2#sTok7676";"Names";"name";"NS";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";1;0;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/anon2-1732-2#sTok7759";"Work";"work";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok8499";"Name";"name";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/anon2-1732-2#sTok8513";"Name";"name";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/anon2-1732-2#sTok8624";"Work";"work";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon2-1732-2#sTok9016";"Work";"work";"N";"Anonymous author of 'The index-writer' ";"? ";"1732 ";"anon2-1732 ";"EDUC TREAT ";"n/a ";"l1";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok201";"years";"year";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok281";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok331";"works";"work";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok386";"years";"year";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok512";"day";"day";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok616";"works";"work";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok800";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok991";"day";"day";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok1510";"day";"day";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok1733";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok2010";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok2149";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok2242";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok2545";"years";"year";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok3352";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok3367";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok3457";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok4388";"evil";"evil";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"u";"a";"G";"yfel";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok4514";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok4825";"work";"work";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok4833";"name";"name";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok4970";"work";"work";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok5014";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok5085";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok5145";"work";"work";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok5169";"years";"year";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok5550";"years";"year";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok5595";"Work";"work";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok5666";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok5713";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok5896";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok6423";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok6520";"day";"day";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok6723";"years";"year";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok6987";"name";"name";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok7538";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok8005";"name";"name";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok8063";"day";"day";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok8123";"day";"day";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok8146";"day";"day";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok8228";"work";"work";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok8320";"night";"night";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok8332";"days";"day";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok8580";"night";"night";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok8592";"day";"day";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok8756";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok8797";"wisdom";"wisdom";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"u";"a";"G";"wisdom";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok8808";"love";"love";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"u";"a";"G";"lufu";"Strong";"O-Stem";"F"
"salt:/ppcmbe2/anon3-1772-2#sTok9738";"years";"year";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok10854";"name";"name";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok11037";"years";"year";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok11305";"days";"day";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok11662";"Works";"work";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok11733";"Works";"work";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok11831";"years";"year";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok11854";"years";"year";"NS";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok11976";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok12014";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok12120";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon3-1772-2#sTok12192";"name";"name";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/anon3-1772-2#sTok12305";"year";"year";"N";"anonymous ";"b. ?, d. ? ";"1772 ";"anon3-1772 ";"BIOGR OTHER ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon4-1791-2#sTok152";"year";"year";"N";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon4-1791-2#sTok314";"name";"name";"N";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/anon4-1791-2#sTok322";"night";"night";"N";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";0;1;"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon4-1791-2#sTok484";"day";"day";"N";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon4-1791-2#sTok907";"days";"day";"NS";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon4-1791-2#sTok3159";"day";"day";"N";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon4-1791-2#sTok3304";"year";"year";"N";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon4-1791-2#sTok3842";"years";"year";"NS";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon4-1791-2#sTok3890";"year";"year";"N";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon4-1791-2#sTok3951";"night";"night";"N";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";0;1;"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon4-1791-2#sTok4486";"years";"year";"NS";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon4-1791-2#sTok5335";"years";"year";"NS";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";1;0;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon4-1791-2#sTok5359";"days";"day";"NS";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon4-1791-2#sTok5725";"days";"day";"NS";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";1;0;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon4-1791-2#sTok5865";"name";"name";"N";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";0;1;"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"salt:/ppcmbe2/anon4-1791-2#sTok6069";"day";"day";"N";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";0;1;"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"salt:/ppcmbe2/anon4-1791-2#sTok6077";"night";"night";"N";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";0;1;"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon4-1791-2#sTok6144";"night";"night";"N";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";0;1;"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"salt:/ppcmbe2/anon4-1791-2#sTok6153";"year";"year";"N";"Anonymous English gentleman ";"? ";"1791 ";"anon4-1791 ";"TRAVELOGUE ";"n/a ";"l2";0;1;"c";"a";"G";"gear";"Strong";"A-Stem";"N"
