"id";"q_token";"q_form";"q_lemma";"noun_id";"token";"oe_lemma";"lemma";"context_id";"context";"noun_pos";"q_pos";"context_cat";"cameron_number";"doe_short_title";"dialect";"edition";"genre";"latin_translation";"manuscript";"manuscript_date";"remarks";"sawyer_number";"word_count";"filename";"period";"text_name";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"period_simple";"period_sorted";"period_main"
"salt:/ycoe/cogregdC.o24#sTok53692";"sum";"sum";"some";"salt:/ycoe/cogregdC.o24#sTok53693";"biscop";"bisceop";"bishop";"salt:/ycoe/cogregdC.o24#structure30786";"sum biscop *ICH*-1";"N^N";"Q^N";"NP";"B9.5.1 - 9.5.6";"GD (C)";"West Saxon/Anglian Mercian";"Hecht, Hans. 1965 (1900-1907). \"Bischof W&aelig;rferth von Worcester &Uuml;bersetzung der Dialoge Gregors des Grossen.\" Bibliothek der Angelsaechsischen Prosa, V. Darmstadt: Wissenschaftliche Buchgesellschaft.";"Biography, lives";"Yes";"Cambridge, Corpus Christi College, 322";"s. xi2";"";"";"91,553";"cogregdC.o24";"o24";"Gregory's Dialogues";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cogregdC.o24#sTok54952";"sumes";"sum";"some";"salt:/ycoe/cogregdC.o24#sTok54953";"biscopes";"bisceop";"bishop";"salt:/ycoe/cogregdC.o24#structure31482";"sumes biscopes";"N^G";"Q^G";"NP";"B9.5.1 - 9.5.6";"GD (C)";"West Saxon/Anglian Mercian";"Hecht, Hans. 1965 (1900-1907). \"Bischof W&aelig;rferth von Worcester &Uuml;bersetzung der Dialoge Gregors des Grossen.\" Bibliothek der Angelsaechsischen Prosa, V. Darmstadt: Wissenschaftliche Buchgesellschaft.";"Biography, lives";"Yes";"Cambridge, Corpus Christi College, 322";"s. xi2";"";"";"91,553";"cogregdC.o24";"o24";"Gregory's Dialogues";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cogregdC.o24#sTok73220";"sume";"sum";"some";"salt:/ycoe/cogregdC.o24#sTok73222";"biscopas";"bisceop";"bishop";"salt:/ycoe/cogregdC.o24#structure41718";"sume þa biscopas";"N^N";"Q^N";"NP";"B9.5.1 - 9.5.6";"GD (C)";"West Saxon/Anglian Mercian";"Hecht, Hans. 1965 (1900-1907). \"Bischof W&aelig;rferth von Worcester &Uuml;bersetzung der Dialoge Gregors des Grossen.\" Bibliothek der Angelsaechsischen Prosa, V. Darmstadt: Wissenschaftliche Buchgesellschaft.";"Biography, lives";"Yes";"Cambridge, Corpus Christi College, 322";"s. xi2";"";"";"91,553";"cogregdC.o24";"o24";"Gregory's Dialogues";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cogregdC.o24#sTok73590";"sumne";"sum";"some";"salt:/ycoe/cogregdC.o24#sTok73591";"biscop";"bisceop";"bishop";"salt:/ycoe/cogregdC.o24#structure41935";"sumne biscop ealdne witan , se 0 *T*-1 cyðde me , þæt he gesawe heora muðas sprecende butan tungan , & þæt hi cleopodon þus geonigendum muðe";"N^A";"Q^A";"NP";"B9.5.1 - 9.5.6";"GD (C)";"West Saxon/Anglian Mercian";"Hecht, Hans. 1965 (1900-1907). \"Bischof W&aelig;rferth von Worcester &Uuml;bersetzung der Dialoge Gregors des Grossen.\" Bibliothek der Angelsaechsischen Prosa, V. Darmstadt: Wissenschaftliche Buchgesellschaft.";"Biography, lives";"Yes";"Cambridge, Corpus Christi College, 322";"s. xi2";"";"";"91,553";"cogregdC.o24";"o24";"Gregory's Dialogues";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cogregdH.o23#sTok8790";"gehwilces";"ge-hwylc";"which";"salt:/ycoe/cogregdH.o23#sTok8791";"bisceopes";"bisceop";"bishop";"salt:/ycoe/cogregdH.o23#structure5114";"anra gehwilces bisceopes";"N^G";"Q^G";"NP";"B9.5.7, - B9.5.10";"GD (H)";"West Saxon";"Hecht, Hans. 1965 (1900-1907). \"Bischof W&aelig;rferth von Worcester &Uuml;bersetzung der Dialoge Gregors des Grossen.\" Bibliothek der Angelsaechsischen Prosa, V. Darmstadt: Wissenschaftliche Buchgesellschaft.";"Biography, lives";"Yes";"Oxford, Bodleian, Hatton 76";"s. xi1";"";"";"25,593";"cogregdH.o23";"o23";"Gregory's Dialogues";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cogregdH.o23#sTok9345";"sumes";"sum";"some";"salt:/ycoe/cogregdH.o23#sTok9346";"bisceopes";"bisceop";"bishop";"salt:/ycoe/cogregdH.o23#structure5434";"sumes bisceopes mines efenhadan , se 0 *T*-1 on munuchade manega gear lifode on Anchonitana þære byri & *T*-1 þær his eawfæste lif unheanlice adreah";"N^G";"Q^G";"NP";"B9.5.7, - B9.5.10";"GD (H)";"West Saxon";"Hecht, Hans. 1965 (1900-1907). \"Bischof W&aelig;rferth von Worcester &Uuml;bersetzung der Dialoge Gregors des Grossen.\" Bibliothek der Angelsaechsischen Prosa, V. Darmstadt: Wissenschaftliche Buchgesellschaft.";"Biography, lives";"Yes";"Oxford, Bodleian, Hatton 76";"s. xi1";"";"";"25,593";"cogregdH.o23";"o23";"Gregory's Dialogues";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/coinspolX#sTok1238";"æghwylcum";"ǽg-hwilc";"which";"salt:/ycoe/coinspolX#sTok1239";"bisceope";"bisceop";"bishop";"salt:/ycoe/coinspolX#structure745";"æghwylcum bisceope";"N^D";"Q^D";"NP";"B13.2.1.1";"WPol 2.1.1";"";"Jost, K. 1959. \"Die 'Institutes of Polity, Civil and Ecclesiastical.'\" \"Swiss Studies in English\" 47. Bern.";"Ecclesiastical laws";"No";"Oxford, Bodleian, Junius 121";"s. xi (3rd quarter)";"";"";"4,896";"coinspolX";"?";"Institutes of Polity";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"?";"a_o?";"a_oe"
"salt:/ycoe/colwsigeXa.o34#sTok202";"manege";"manig";"many";"salt:/ycoe/colwsigeXa.o34#sTok201";"biscopas";"bisceop";"bishop";"salt:/ycoe/colwsigeXa.o34#structure116";"swa mære *ICH*-1 biscopas manege";"N^N";"Q^N";"NP";"B1.8.1";"ÆLet1 (Wulfsige Xa)";"West Saxon";"Fehr, B. 1914. \"Die Hirtenbriefe Aelfrics in Altenglischer und Lateinischer Fassung.\" Bibliothek der Angelsaechsischen Prosa, IX: 1-34. Hamburg: Verlag von Henri Grand. Reprinted with a supplement by P. Clemoes, Darmstadt 1966.";"Religious treatise";"No";"Cambridge, Corpus Christi College, 190";"s. xi med., xi2";"";"";"3,336";"colwsigeXa.o34";"o34";"Ælfric's Letter  to Wulfsige";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"o3";"d_o3";"a_oe"
"salt:/ycoe/comart3.o23#sTok2377";"ealle";"eal";"all";"salt:/ycoe/comart3.o23#sTok2378";"biscopas";"bisceop";"bishop";"salt:/ycoe/comart3.o23#structure1414";"ealle biscopas ond mæssepreostas";"N^A";"Q^A";"NP";"B19.5";"Mart 5";"West Saxon/Anglian Mercian";"Kotzor, G. 1981. \"Das Alternglische Martyrologium, vol. II.\" Bayerische Akademie der Wissenschaften, Philosophisch-Historische Klasse. Abhandlunge, Neue Folge, Heft 88/2. München: Verlag der Bayerischen Akademie der Wissenschaften.";"Biography, lives";"No";"London, British Museum, Cotton Julius A.X";"s. x/xi";"";"";"25,781";"comart3.o23";"o23";"Martyrology";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/comart3.o23#sTok20122";"sum";"sum";"some";"salt:/ycoe/comart3.o23#sTok20124";"biscop";"bisceop";"bishop";"salt:/ycoe/comart3.o23#structure11747";"sum halig biscop";"N^N";"Q^N";"NP";"B19.5";"Mart 5";"West Saxon/Anglian Mercian";"Kotzor, G. 1981. \"Das Alternglische Martyrologium, vol. II.\" Bayerische Akademie der Wissenschaften, Philosophisch-Historische Klasse. Abhandlunge, Neue Folge, Heft 88/2. München: Verlag der Bayerischen Akademie der Wissenschaften.";"Biography, lives";"No";"London, British Museum, Cotton Julius A.X";"s. x/xi";"";"";"25,781";"comart3.o23";"o23";"Martyrology";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/comart3.o23#sTok25225";"ealle";"eal";"all";"salt:/ycoe/comart3.o23#sTok25228";"bisceopas";"bisceop";"bishop";"salt:/ycoe/comart3.o23#structure14682";"ealle ða hæþenan bisceopas *ICH*-1";"N^N";"Q^N";"NP";"B19.5";"Mart 5";"West Saxon/Anglian Mercian";"Kotzor, G. 1981. \"Das Alternglische Martyrologium, vol. II.\" Bayerische Akademie der Wissenschaften, Philosophisch-Historische Klasse. Abhandlunge, Neue Folge, Heft 88/2. München: Verlag der Bayerischen Akademie der Wissenschaften.";"Biography, lives";"No";"London, British Museum, Cotton Julius A.X";"s. x/xi";"";"";"25,781";"comart3.o23";"o23";"Martyrology";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/coorosiu.o2#sTok773";"sumne";"sum";"some";"salt:/ycoe/coorosiu.o2#sTok775";"biscep";"bisceop";"bishop";"salt:/ycoe/coorosiu.o2#structure466";"sumne sumne biscep";"N^A";"Q^A";"NP";"B9.2.1 - B9.2.7";"Or";"West Saxon";"Bately, Janet. 1980. \"The Old English Orosius.\" EETS s.s. 6. London: OUP.";"History";"Yes";"London, British Museum, Add. 47967";"s. x1";"";"";"51,02";"coorosiu.o2";"o2";"Orosius";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/coorosiu.o2#sTok774";"sumne";"sum";"some";"salt:/ycoe/coorosiu.o2#sTok775";"biscep";"bisceop";"bishop";"salt:/ycoe/coorosiu.o2#structure466";"sumne sumne biscep";"N^A";"Q^A";"NP";"B9.2.1 - B9.2.7";"Or";"West Saxon";"Bately, Janet. 1980. \"The Old English Orosius.\" EETS s.s. 6. London: OUP.";"History";"Yes";"London, British Museum, Add. 47967";"s. x1";"";"";"51,02";"coorosiu.o2";"o2";"Orosius";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cowulf.o34#sTok27483";"manege";"manig";"many";"salt:/ycoe/cowulf.o34#sTok27482";"bisceopas";"bisceop";"bishop";"salt:/ycoe/cowulf.o34#structure16598";"bisceopas manege";"N^A";"Q^A";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"o3";"d_o3";"a_oe"
"salt:/ycoe/cowulf.o34#sTok27755";"æghwylcum";"ǽg-hwilc";"which";"salt:/ycoe/cowulf.o34#sTok27756";"bisceope";"bisceop";"bishop";"salt:/ycoe/cowulf.o34#structure16766";"æghwylcum bisceope";"N^D";"Q^D";"NP";"B2.2.1 - B2.4.3";"WHom";"West Saxon";"Bethurum, Dorothy. 1957. \"The Homilies of Wulfstan.\" Oxford: Clarendon Press.";"Homilies";"No";"various, see edition";"";"";"";"28,768";"cowulf.o34";"o34";"The Homilies of Wulfstan";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"o3";"d_o3";"a_oe"
"salt:/ycoe/coaelive.o3#sTok108157";"sum";"sum";"some";"salt:/ycoe/coaelive.o3#sTok108159";"broðor";"broþor";"brother";"salt:/ycoe/coaelive.o3#structure61559";"sum oðer broðor";"N^N";"Q^N";"NP";"B1.3.2 - B1.3.35";"ÆLS";"West Saxon";"Skeat, Walter William. 1966 (1881-1900). \"Ælfric's Lives of Saints.\" EETS 76, 82, 94, 114. London: OUP.";"Biography, lives";"No";"London, British Museum, Cotton Julius E.VII";"s. xi in.";"";"";"100,193";"coaelive.o3";"o3";"Ælfric's  Lives of Saints";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o3";"d_o3";"a_oe"
"salt:/ycoe/cobede.o2#sTok2419";"sum";"sum";"some";"salt:/ycoe/cobede.o2#sTok2420";"broðor";"broþor";"brother";"salt:/ycoe/cobede.o2#structure1506";"sum broðor , þam 0 *T*-1 godcundlice forgifen wæs seo gyfu to singanne";"N^N";"Q^N";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok40388";"sum";"sum";"some";"salt:/ycoe/cobede.o2#sTok40389";"broðor";"broþor";"brother";"salt:/ycoe/cobede.o2#structure23645";"sum broðor *ICH*-1";"N^N";"Q^N";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok47365";"sum";"sum";"some";"salt:/ycoe/cobede.o2#sTok47367";"broðor";"broþor";"brother";"salt:/ycoe/cobede.o2#structure27709";"sum ald broðor lifiende usses mynstres , se 0 *T*-1 me sægde , cwæð se 0 þe *T*-2 ðas booc wrat , þæt him sægde sum swiðe æfest *ICH*-3 monn & geþungen þæt he ðone Furseum gesege in Eastengla mægðe , & *con* þa his gesihðe æt his seolfes muðe gehyrde";"N^N";"Q^N";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok47552";"feawum";"feáwa";"few";"salt:/ycoe/cobede.o2#sTok47553";"broðrum";"broþor";"brother";"salt:/ycoe/cobede.o2#structure27818";"feawum broðrum";"N^D";"Q^D";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok57486";"feaum";"feáwa";"few";"salt:/ycoe/cobede.o2#sTok57487";"broðrum";"broþor";"brother";"salt:/ycoe/cobede.o2#structure33683";"feaum broðrum , þæt is seofonum oðþo eahtum";"N^D";"Q^D";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok58936";"sum";"sum";"some";"salt:/ycoe/cobede.o2#sTok58937";"broðor";"broþor";"brother";"salt:/ycoe/cobede.o2#structure34583";"sum broðor *ICH*-3";"N^N";"Q^N";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok60040";"sume";"sum";"some";"salt:/ycoe/cobede.o2#sTok60041";"broðor";"broþor";"brother";"salt:/ycoe/cobede.o2#structure35246";"sume broðor";"N^A";"Q^A";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok62617";"sum";"sum";"some";"salt:/ycoe/cobede.o2#sTok62619";"broðor";"broþor";"brother";"salt:/ycoe/cobede.o2#structure36786";"sum ald broðor *ICH*-1";"N^N";"Q^N";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok70364";"sume";"sum";"some";"salt:/ycoe/cobede.o2#sTok70365";"broðor";"broþor";"brother";"salt:/ycoe/cobede.o2#structure41294";"sume broðor";"N^A";"Q^A";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok72476";"ealle";"eal";"all";"salt:/ycoe/cobede.o2#sTok72478";"broðor";"broþor";"brother";"salt:/ycoe/cobede.o2#structure42525";"ealle mine broðor & mine magas";"N^N";"Q^N";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok75236";"sume";"sum";"some";"salt:/ycoe/cobede.o2#sTok75237";"broðor";"broþor";"brother";"salt:/ycoe/cobede.o2#structure44173";"sume broðor , þa ðe *T*-1 hyre forðfore sægdon";"N^N";"Q^N";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok75399";"sum";"sum";"some";"salt:/ycoe/cobede.o2#sTok75400";"broðor";"broþor";"brother";"salt:/ycoe/cobede.o2#structure44263";"sum broðor";"N^N";"Q^N";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok83598";"sum";"sum";"some";"salt:/ycoe/cobede.o2#sTok83599";"broðor";"broþor";"brother";"salt:/ycoe/cobede.o2#structure49114";"sum broðor , ðæs noma 0 *T*-1 wæs Beadoþegn , se 0 *T*-2 wæs lange tid cumena *ICH*-4 arðegen þara 0 ðe *T*-3 þæt mynster sohton";"N^N";"Q^N";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok83654";"eallum";"eal";"all";"salt:/ycoe/cobede.o2#sTok83656";"broðrum";"broþor";"brother";"salt:/ycoe/cobede.o2#structure49145";"eallum ðæm broðrum";"N^D";"Q^D";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok85705";"feaum";"feáwa";"few";"salt:/ycoe/cobede.o2#sTok85706";"broðrum";"broþor";"brother";"salt:/ycoe/cobede.o2#structure50369";"feaum broðrum his geferum";"N^D";"Q^D";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok98054";"sumne";"sum";"some";"salt:/ycoe/cobede.o2#sTok98055";"broðar";"broþor";"brother";"salt:/ycoe/cobede.o2#structure57626";"sumne broðar , ðone 0 ic wolde ðæt *T*-1 ic næfre cuðe , ðæs noman 0 *T*-2 ic eac swylce genemnan mæg , gif 0 ðæt owiht bryciæ";"N^A";"Q^A";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobede.o2#sTok102267";"eallum";"eal";"all";"salt:/ycoe/cobede.o2#sTok102269";"broðrum";"broþor";"brother";"salt:/ycoe/cobede.o2#structure60102";"eallum þam broðrum 0 þe *T*-1 þær inne wæron æt him";"N^D";"Q^D";"NP";"B9.6";"Bede";"West Saxon/Anglian";"Miller, Thomas. 1959-1963 (1890-1898). \"The Old English Version of \"Bede's Ecclesiastical History of the English People\".\" EETS 95, 96, 110, 111. London: OUP.";"History";"Yes";"Cambridge, University Library Kk.3.18";"s. xi2";"";"";"80,767";"cobede.o2";"o2";"Bede's History of the English Church";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o2";"c_o2";"a_oe"
"salt:/ycoe/cobenrul.o3#sTok12293";"hwylc";"hwilc";"which";"salt:/ycoe/cobenrul.o3#sTok12294";"broðor";"broþor";"brother";"salt:/ycoe/cobenrul.o3#structure7276";"hwylc broðor";"N^N";"Q^N";"NP";"B10.3.1.1";"BenR";"West Saxon";"Schröer, Arnold. 1885-1888. \"Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel.\" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";"Rule";"Yes";"Cambridge, Corpus Christi College 178";"s. xi1";"";"";"20,104";"cobenrul.o3";"o3";"Benedictine Rule";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o3";"d_o3";"a_oe"
"salt:/ycoe/cobenrul.o3#sTok12452";"hwylc";"hwilc";"which";"salt:/ycoe/cobenrul.o3#sTok12453";"broðor";"broþor";"brother";"salt:/ycoe/cobenrul.o3#structure7372";"hwylc broðor";"N^N";"Q^N";"NP";"B10.3.1.1";"BenR";"West Saxon";"Schröer, Arnold. 1885-1888. \"Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel.\" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";"Rule";"Yes";"Cambridge, Corpus Christi College 178";"s. xi1";"";"";"20,104";"cobenrul.o3";"o3";"Benedictine Rule";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o3";"d_o3";"a_oe"
"salt:/ycoe/cobenrul.o3#sTok12762";"hwylc";"hwilc";"which";"salt:/ycoe/cobenrul.o3#sTok12763";"broðor";"broþor";"brother";"salt:/ycoe/cobenrul.o3#structure7556";"hwylc broðor";"N^N";"Q^N";"NP";"B10.3.1.1";"BenR";"West Saxon";"Schröer, Arnold. 1885-1888. \"Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel.\" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";"Rule";"Yes";"Cambridge, Corpus Christi College 178";"s. xi1";"";"";"20,104";"cobenrul.o3";"o3";"Benedictine Rule";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o3";"d_o3";"a_oe"
"salt:/ycoe/cobenrul.o3#sTok13138";"hwylc";"hwilc";"which";"salt:/ycoe/cobenrul.o3#sTok13139";"broðor";"broþor";"brother";"salt:/ycoe/cobenrul.o3#structure7771";"hwylc broðor";"N^N";"Q^N";"NP";"B10.3.1.1";"BenR";"West Saxon";"Schröer, Arnold. 1885-1888. \"Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel.\" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";"Rule";"Yes";"Cambridge, Corpus Christi College 178";"s. xi1";"";"";"20,104";"cobenrul.o3";"o3";"Benedictine Rule";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"o3";"d_o3";"a_oe"
