"corpus";"id";"det";"det_lemma";"context";"context_pos";"noun";"noun_lemma";"noun_pos";"Author";"Birthdate";"Date_of_composition";"Filename";"Genre";"Manuscript";"composition_year";"period_simple";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender"
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok10634";"a";"a";"to insult a Man , who 0 *T*-1 already appears to have been vanquish'd";"IP";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok10838";"this";"this";"this House his own";"IP";"House";"house";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok10907";"this";"this";"*T*-1 this poor House can afford";"IP";"House";"house";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok11375";"a";"a";"to have a handsome Wife";"IP";"Wife";"wife";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"c";"G";"wif";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok11683";"a";"a";"Captain <font> Spark <$$font> a very civil , well-behav'd Man";"IP";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok11885";"the";"the";"*T*-1 $'s {TEXT:What's} the Matter";"IP";"Matter";"matter";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"s";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok11897";"the";"the";"the Matter , my Dear , is that Sir <font> Simon <$$font> is a Brute , and *con* has abus'd my poor Sister for her Intimacy with a Man whom 0 *T*-1 she never saw .";"IP-MAT";"Matter";"matter";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"s";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok11924";"a";"a";"with a Man whom 0 *T*-1 she never saw";"PP";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok13093";"a";"a";"but my Brother here , is a fighting Man ,";"IP-MAT";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok13383";"a";"a";"of a Name";"PP";"Name";"name";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok13609";"the";"the";"*T*-2 wears the same Name with your own Wife";"IP";"Name";"name";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok13622";"A";"a";"Sir <font> Sim. <$$font> A Man has some Reason for Confusion ; tho' let me tell you , when 0 a Gentleman , who 0 *T*-1 does not know him , tells him to his Face , that he has lain with a Woman , who 0 *T*-2 wears the same Name with his Wife .";"IP-MAT";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok13667";"the";"the";"*T*-2 wears the same Name with his Wife";"IP";"Name";"name";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok14132";"a";"a";"a rare Country , and a rare Age 0 0 we live in *T*-1 where 0 *T*-2 a Man is oblig'd to put his Horns in his Pocket , whether 0 he will or no";"NP";"Country";"country";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok14149";"a";"a";"*T*-2 a Man is oblig'd to put his Horns in his Pocket , whether 0 he will or no";"IP";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok14382";"those";"those";"of those wise Men";"PP";"Men";"man";"NS";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok14451";"the";"the";"after the same manner";"PP";"manner";"manner";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok14567";"an";"a";"what an excellent Creature 0 *T*-1 this is";"CP";"Creature";"creature";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1735-2#sTok14631";"this";"this";"*T*-1 this good Creature was ? but at supper in private , with a poor Female Relation of hers , who 0 *T*-2 keeps a Milliner's Shop at St. <font> James <$$font> 's";"IP";"Creature";"creature";"N";"Fielding, Henry";"b. 1707, d. 1754";"1735";"fielding1-1735";"DRAMA COMEDY";"n/a";1735;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok210";"a";"a";"and a benevolent Heart";"CONJP";"Heart";"heart";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"heorte";"Weak";"N-Stem";"F"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok289";"this";"this";"burying this beloved Wife herself";"IP";"Wife";"wife";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"wif";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok321";"a";"a";"like a Man of Sense and Constancy";"ADJP";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok461";"the";"the";"in the Country";"PP";"Country";"country";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok659";"the";"the";"for that was the Name of this Lady";"IP";"Name";"name";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok795";"the";"the";"*T*-1 the Men are all wishing , sighing , dying";"IP";"Men";"man";"NS";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok1047";"a";"a";"a good Heart , and no Family";"NP";"Heart";"heart";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"heorte";"Weak";"N-Stem";"F"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok1071";"an";"a";"like an honest Man";"ADJP";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok1096";"a";"a";"*con* kept a Good house";"IP";"house";"house";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok1229";"a";"a";"writing so voluminous a Work";"IP";"Work";"work";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"u";"a";"G";"weorc";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok1284";"a";"a";"of a Year";"PP";"Year";"year";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok1657";"a";"a";"a Creature who 0 *T*-2 had so strict a Regard to Decency in her own Person , should be shocked at the least Deviation from it in another";"IP";"Creature";"creature";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok1780";"the";"the";"shocking the pure eyes of Mrs. <font> Deborah Wilkins <$$font> , who , 0 *T*-5 tho' in the 52d Year of her Age , vowed 0 she had never beheld a Man without his Coat";"IP";"eyes";"eye";"NS";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"eage";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok1796";"the";"the";"in the 52d Year of her Age";"PP";"Year";"year";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok1809";"a";"a";"she had never beheld a Man without his Coat";"IP";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok2236";"the";"the";"for the Father of Children 0 0 *T*-2 he never begot";"PP";"Father";"father";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"fæder";"Irregular";"Stem in -r";"M"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok2391";"a";"a";"It is a good Night , only a little rainy and windy ;";"IP-MAT-SPE";"Night";"night";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok2754";"a";"a";"a Heart 0 that *T*-2 hungers after Goodness is apt *T*-1 to enjoy when thoroughly satisfied";"IP";"Heart";"heart";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"heorte";"Weak";"N-Stem";"F"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok3090";"the";"the";"in the Country Interest";"PP";"Country";"country";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok3099";"a";"a";"To say the Truth , though 0 he was somewhat of a Politician , and *con* had been twice a Candidate in the Country Interest at an Election , he was a Man of no great Observation .";"IP-MAT";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok3265";"the";"the";"within the last twenty Years";"PP";"Years";"year";"NS";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"a";"G";"gear";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok3434";"the";"the";"she had considered the Matter scientifically";"IP";"Matter";"matter";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"s";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok3744";"the";"the";"in the following Manner";"PP";"Manner";"manner";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok3784";"the";"the";"Is anything the matter with the Girl";"IP";"matter";"matter";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"s";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok4089";"this";"this";"' But you will not , ' answered Mrs. <font> Western <$$font> , ' turn this Daughter , whom 0 *T*-1 you love better than your own Soul , out of Doors , before 0 you know whether 0 you shall approve her Choice .";"IP-MAT-SPE";"Daughter";"daughter";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"dohtor";"Irregular";"Stem in -r";"F"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok4174";"the";"the";"she marries the Man 0 0 I would ha' *T*-1 her *";"IP";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok4219";"a";"a";"like a sensible Man";"ADJP";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok4360";"the";"the";"*T*-1 is the Man";"IP";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok4738";"a";"a";"*pro* hadst been a Man";"IP";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok4875";"this";"this";"of this Matter";"PP";"Matter";"matter";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"s";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok5036";"that";"that";"that Night at Supper , the next Morning , and indeed ever since";"NP";"Night";"night";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok5147";"this";"this";"I had this Matter in my Head some Time ago :";"IP-MAT-SPE";"Matter";"matter";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"s";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok5164";"a";"a";"in a Manner";"PP";"Manner";"manner";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok5234";"the";"the";"in the Hands of Lords";"PP";"Hands";"hand";"NS";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"hand";"Strong";"U-Stem";"F"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok5243";"the";"the";"and I heate the very name of <font> themmun <$$font> .";"IP-MAT-SPE";"name";"name";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"a";"G";"nama";"Weak";"N-Stem";"M"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok5274";"these";"these";"Women know these Matters better than 0 0 *T*-1 we do *";"IP";"Matters";"matter";"NS";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"s";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok5723";"these";"these";"in these matters";"PP";"matters";"matter";"NS";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"s";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok6000";"the";"the";"on the Horses , for whose Escape from the Stable 0 *T*-1 no place but the Window was left open";"PP";"Horses";"horse";"NS";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"hors";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok6398";"this";"this";"and this Day of public Entertainment";"CONJP";"Day";"day";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok6469";"a";"a";"to conceal a throbbing melancholy Heart with the utmost Sprightliness in her Countenance , and the highest Gaiety in her Manner";"IP";"Heart";"heart";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"heorte";"Weak";"N-Stem";"F"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok6516";"the";"the";"and *con* took not the least Notice of poor <font> Jones <$$font> the whole Day .";"IP-MAT";"Day";"day";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok6897";"the";"the";"the <font> Wiltshire House";"NP";"House";"house";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok6991";"the";"the";"and *con* searched the House ,";"IP-MAT";"House";"house";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok7102";"the";"the";"*T*-1 the wiser Man , as 0 0 *T*-2 is often seen , is the Bubble of the weaker";"IP";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok7236";"those";"those";"of those Men whose Hearts 0 *T*-1 flutter at any unexpected and sudden tidings of worldly Profit";"PP";"Men";"man";"NS";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok7268";"a";"a";"a Man and a Christian";"NP";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok7716";"the";"the";"For the whole Country resounded the Praises of <font> Sophia <$$font> ,";"IP-MAT";"Country";"country";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok7888";"A";"a";"A Man may have as much Wisdom *ICH*-1 in the Possession of an affluent Fortune , as any Beggar in the Streets ;";"IP-MAT";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok7916";"a";"a";"a handsome Wife or a hearty Friend";"NP";"Wife";"wife";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"wif";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok7962";"the";"the";"To say Truth , the wisest Man is the likeliest to possess all worldly Blessings in an eminent Degree :";"IP-MAT";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok8011";"The";"the";"The wise Man gratifies every Appetite and every Passion , while 0 the Fool sacrifices all the rest to pall and satiate one .";"IP-MAT";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok8068";"the";"the";"the wisest men have been in their Youth , immoderately fond of Pleasure";"IP";"men";"man";"NS";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok8221";"a";"a";"Now , whoever 0 *T*-1 takes this Maxim abroad with him into the grand Market of the World , and *T*-1 constantly applies it to Honours , to Riches , to Pleasures , and to every other Commodity which 0 *T*-2 that Market affords , is , I will venture to affirm , a wise Man ;";"IP-MAT";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok8476";"the";"the";"*T*-1 the Dread of all her numerous Enemies , and chiefly of that cunning , cruel , carnivorous Animal Man , had confined all the Day to her Lurking-place";"IP";"Day";"day";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok8500";"the";"the";"of the Night";"PP";"Night";"night";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"a";"G";"niht";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok8689";"a";"a";"in a very abrupt and confused Manner";"PP";"Manner";"manner";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok8712";"the";"the";"in the House";"PP";"House";"house";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok8725";"the";"the";"of the Man , who 0 *T*-1 stared very wildly all the Time";"PP";"Man";"man";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok8841";"the";"the";"in the House";"PP";"House";"house";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok9002";"a";"a";"restoring a Wife to her Husband";"IP";"Wife";"wife";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"wif";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok9027";"the";"the";"in the House";"PP";"House";"house";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"c";"c";"G";"hus";"Strong";"A-Stem";"N"
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok9397";"that";"that";"in that outrageous Manner";"PP";"Manner";"manner";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok9475";"a";"a";"in a disordered Manner";"PP";"Manner";"manner";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"u";"a";"R";"";"";"";""
"LModE";"salt:/ppcmbe2/fielding1-1749-1#sTok9594";"the";"the";"in the most violent Manner";"PP";"Manner";"manner";"N";"Fielding, Henry";"b. 1707, d. 1754";"1749";"fielding1-1749";"FICTION";"n/a";1749;"l1";"u";"a";"R";"";"";"";""
