"id";"q_token";"q_lemma";"context";"token";"lemma";"plural";"singular";"author";"period";"filename";"genre";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"period_simple";"period_sorted";"period_main"
"salt:/ppcmbe2/burton2-1857-2#sTok3651";"all";"all";"faces all eyes";"eyes";"eye";"1";"";"Burton, Richard Francis, Sir";"l3";"burton2-1857";"TRAVELOGUE";"c";"c";"G";"eage";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/burton2-1857-2#sTok9216";"some";"some";"containing some large brick houses now in a ruinous state";"houses";"house";"1";"";"Burton, Richard Francis, Sir";"l3";"burton2-1857";"TRAVELOGUE";"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/burton2-1857-2#sTok10391";"every";"every";"to change color every year";"year";"year";"";"1";"Burton, Richard Francis, Sir";"l3";"burton2-1857";"TRAVELOGUE";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/burton2-1857-2#sTok11470";"all";"all";"to arouse all the evil in my companions' nature";"evil";"evil";"";"1";"Burton, Richard Francis, Sir";"l3";"burton2-1857";"TRAVELOGUE";"u";"a";"G";"yfel";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/burton2-1857-2#sTok12295";"All";"all";"All eyes followed them as 0 they went through the ceremonies of Ziyarat , especially as 0 they <P_417> approached the tombs of Abubekr and Omar , - which 0 every man is bound *T*-1 to defile if 0 he can * , - and the supposed place of Fatimah's burial .";"eyes";"eye";"1";"";"Burton, Richard Francis, Sir";"l3";"burton2-1857";"TRAVELOGUE";"c";"c";"G";"eage";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/burton2-1857-2#sTok12325";"every";"every";"every man is bound *T*-1 to defile if 0 he can *";"man";"man";"";"1";"Burton, Richard Francis, Sir";"l3";"burton2-1857";"TRAVELOGUE";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok787";"all";"all";"with all thine Heart";"Heart";"heart";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"c";"G";"heorte";"Weak";"N-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok792";"all";"all";"with all thy Soul";"Soul";"soul";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"a";"G";"sawel";"Strong";"O-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok1001";"every";"every";"*T*-1 every Man has the Principle of Self-love , which 0 *T*-2 disposes him to avoid Misery , and * consult his own Happiness";"Man";"man";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok2823";"each";"each";"each particular Man should make particular Provision for himself";"Man";"man";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok2879";"each";"each";"each Man must determine this for himself";"Man";"man";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok3170";"all";"all";"*T*-2 includes in it all Virtues";"Virtues";"virtue";"1";"";"Butler, Joseph";"l1";"butler-1726";"SERMON";"u";"a";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok3942";"no";"no";"*con* thinketh no evil";"evil";"evil";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"u";"a";"G";"yfel";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok3982";"no";"no";"*con* thinketh no evil";"evil";"evil";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"u";"a";"G";"yfel";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok4938";"all";"all";"to love our Neighbour as ourselves includes in it all Virtues";"Virtues";"virtue";"1";"";"Butler, Joseph";"l1";"butler-1726";"SERMON";"u";"a";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok5491";"all";"all";"Benevolence includes in it all Virtues";"Virtues";"virtue";"1";"";"Butler, Joseph";"l1";"butler-1726";"SERMON";"u";"a";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok5559";"any";"any";"or any Creature";"Creature";"creature";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"c";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok5596";"no";"no";"We can therefore <font> owe no Man any thing , <$$font> but only to further and promote his Happiness , according to our Abilities .";"Man";"man";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok6600";"all";"all";"kill in us all the Seeds of Envy and Ill-will ;";"Seeds";"seed";"1";"";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"s";"G";"seed";"Strong";"A-Stem";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok6727";"all";"all";"with all thy Heart";"Heart";"heart";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"c";"G";"heorte";"Weak";"N-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok6733";"all";"all";"with all thy Soul";"Soul";"soul";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"a";"G";"sawel";"Strong";"O-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok7383";"all";"all";"with all our Heart";"Heart";"heart";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"c";"G";"heorte";"Weak";"N-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok7388";"all";"all";"with all our Soul";"Soul";"soul";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"a";"G";"sawel";"Strong";"O-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok9080";"all";"all";"to all Creatures , whatever 0 *T*-1 their moral Chracter be";"Creatures";"creature";"1";"";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"c";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok10839";"all";"all";"with all our Heart";"Heart";"heart";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"c";"G";"heorte";"Weak";"N-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok10844";"all";"all";"with all our Soul";"Soul";"soul";"";"1";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"a";"G";"sawel";"Strong";"O-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/butler-1726-1#sTok11205";"all";"all";"to all Creatures who 0 *T*-2 $can $not {TEXT:cannot} but consider Him in partial and different Views";"Creatures";"creature";"1";"";"Butler, Joseph";"l1";"butler-1726";"SERMON";"c";"c";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/carlyle-1835-1#sTok256";"all";"all";"Or perhaps I am confusing all manner of dates here ?";"manner";"manner";"";"1";"Carlyle, Thomas";"l3";"carlyle-1835";"LET PRIV";"u";"a";"R";"";"";"";"";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1835-1#sTok1790";"some";"some";"in some Book if 0 there be such a thing";"Book";"book";"";"1";"Carlyle, Thomas";"l3";"carlyle-1835";"LET PRIV";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1835-1#sTok2369";"all";"all";"all men hunted or hunting";"men";"man";"1";"";"Carlyle, Thomas";"l3";"carlyle-1835";"LET PRIV";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1835-1#sTok3272";"many";"many";"after many days";"days";"day";"1";"";"Carlyle, Thomas";"l3";"carlyle-1835";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1835-1#sTok3342";"all";"all";"Send <font> all <$$font> manner of news , about yourself and household , <P_2,267> about my Mother , about every one dear to me .";"manner";"manner";"";"1";"Carlyle, Thomas";"l3";"carlyle-1835";"LET PRIV";"u";"a";"R";"";"";"";"";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1835-1#sTok3842";"all";"all";"all men in all places at all times ought to <font> decline <$$font> working hollow .";"men";"man";"1";"";"Carlyle, Thomas";"l3";"carlyle-1835";"LET PRIV";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1835-1#sTok5556";"any";"any";"*T*-1 any man 0 that *T*-2 has more than meat 0 to look for *T*-3 , <P_2,275> and *con* would <font> keep <$$font> , not a carriage , but a conscience , can do much good in it as a getter of money";"man";"man";"";"1";"Carlyle, Thomas";"l3";"carlyle-1835";"LET PRIV";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1835-1#sTok5703";"any";"any";"there is any man *ICH*-2 *ICH*-3 in London with as small a \" fixed capital , \" who 0 *T*-4 carries his head as free , and *T*-4 will take fewer <font> dunts *ICH*-5 <$$font> from man or thing than \" one Carlyle {TEXT:y_italicized_in_text} of Craigenputtock , \" worthy man , - one of whose <font> toes <$$font> 0 *T*-6 is sore at this moment ; which 0 *T*-7 is his grand grievance";"man";"man";"";"1";"Carlyle, Thomas";"l3";"carlyle-1835";"LET PRIV";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1835-1#sTok8864";"many";"many";"for many long years";"years";"year";"1";"";"Carlyle, Thomas";"l3";"carlyle-1835";"LET PRIV";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1835-1#sTok9946";"all";"all";"all men might do and say of it simply what 0 *T*-3 seemed good to <font> them";"men";"man";"1";"";"Carlyle, Thomas";"l3";"carlyle-1835";"LET PRIV";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1835-1#sTok10592";"every";"every";"<paren> he leaves it in masses , every two or three days , at a shop in Knightsbridge <$$paren> :";"days";"day";"1";"";"Carlyle, Thomas";"l3";"carlyle-1835";"LET PRIV";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1835-1#sTok10793";"all";"all";"all good work is of *T*-1 : for this world";"work";"work";"";"1";"Carlyle, Thomas";"l3";"carlyle-1835";"LET PRIV";"u";"a";"G";"weorc";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1835-1#sTok10986";"every";"every";"of every craft";"craft";"craft";"";"1";"Carlyle, Thomas";"l3";"carlyle-1835";"LET PRIV";"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1835-1#sTok12479";"any";"any";"or any House or Possession on this poor Earth";"House";"house";"";"1";"Carlyle, Thomas";"l3";"carlyle-1835";"LET PRIV";"c";"c";"G";"hus";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok1376";"all";"all";"to all lands";"lands";"land";"1";"";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"u";"a";"G";"land";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok3058";"several";"several";"for several years";"years";"year";"1";"";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok3104";"all";"all";"a sea of persons , estimated at ' ten thousand , ' whirls ' all this day in the Palais Royal . '";"day";"day";"";"1";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok3174";"all";"all";"ten thousand whirling all day in the Palais Royal";"day";"day";"";"1";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok3402";"all";"all";"all night you meet nothing *ICH*-1 on the streets of Versailles but ' men running with torches , ' with shouts and jubilation .";"night";"night";"";"1";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok6305";"every";"every";"in every heart";"heart";"heart";"";"1";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"c";"G";"heorte";"Weak";"N-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok6583";"each";"each";"in each hand";"hand";"hand";"";"1";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"c";"G";"hand";"Strong";"U-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok6652";"no";"no";"no mercy , but only a whetted knife";"mercy";"mercy";"";"1";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"u";"a";"R";"";"";"";"";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok6786";"all";"all";"all hearts burn up into madness .";"hearts";"heart";"1";"";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"c";"G";"heorte";"Weak";"N-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok7549";"all";"all";"*con* will ring all night .";"night";"night";"";"1";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok8165";"any";"any";"Use and wont will now no longer direct any man ;";"man";"man";"";"1";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok8169";"each";"each";"each man , with what of originality 0 *T*-1 he has , must begin thinking ; or following those 0 that *T*-2 think .";"man";"man";"";"1";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok8413";"all";"all";"fencible men , each party in its own range of streets , keep watch and ward , all night";"night";"night";"";"1";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok8543";"all";"all";"of all crafts";"crafts";"craft";"1";"";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"a";"G";"cræft";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok9615";"All";"all";"Oyez , oyez , All men to their Districts to be enrolled";"men";"man";"1";"";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok10224";"all";"all";"- Patrols of the newborn National Guard , bearing torches , scour the streets *ICH*-1 , all that night ; which 0 *T*-2 otherwise are vacant , yet illuminated in every window by order .";"night";"night";"";"1";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok10297";"all";"all";"in all hearts";"hearts";"heart";"1";"";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"c";"G";"heorte";"Weak";"N-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1837-1#sTok12104";"all";"all";"inflamed with ' violent motions all night at the Palais Royal";"night";"night";"";"1";"Carlyle, Thomas";"l3";"carlyle-1837";"HISTORY";"c";"a";"G";"niht";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1858-2#sTok393";"no";"no";"except the Prince Royal no son to him";"son";"son";"";"1";"Carlyle, Thomas";"l3";"carlyle-1858";"BIOGR OTHER";"c";"c";"G";"sunu";"Strong";"U-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1858-2#sTok422";"no";"no";"no new son or child , only new affliction , new disaster";"son";"son";"";"1";"Carlyle, Thomas";"l3";"carlyle-1858";"BIOGR OTHER";"c";"c";"G";"sunu";"Strong";"U-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1858-2#sTok831";"some";"some";"some fifty and odd years now";"years";"year";"1";"";"Carlyle, Thomas";"l3";"carlyle-1858";"BIOGR OTHER";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1858-2#sTok857";"all";"all";"*con* has struggled all his days , very hard if not very wisely , to make his existence beautiful , - to make it magnificent at least";"days";"day";"1";"";"Carlyle, Thomas";"l3";"carlyle-1858";"BIOGR OTHER";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1858-2#sTok2571";"no";"no";"no man more";"man";"man";"";"1";"Carlyle, Thomas";"l3";"carlyle-1858";"BIOGR OTHER";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1858-2#sTok3492";"any";"any";"or any human eye";"eye";"eye";"";"1";"Carlyle, Thomas";"l3";"carlyle-1858";"BIOGR OTHER";"c";"c";"G";"eage";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1858-2#sTok3933";"few";"few";"within these few years";"years";"year";"1";"";"Carlyle, Thomas";"l3";"carlyle-1858";"BIOGR OTHER";"c";"a";"G";"gear";"Strong";"A-Stem";"N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1858-2#sTok5759";"many";"many";"many eyes upon them , and not quite a paved path in this confused court of Friedrich I";"eyes";"eye";"1";"";"Carlyle, Thomas";"l3";"carlyle-1858";"BIOGR OTHER";"c";"c";"G";"eage";"Strong";"A-Stem";"M";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1858-2#sTok6624";"all";"all";"equally with all other men";"men";"man";"1";"";"Carlyle, Thomas";"l3";"carlyle-1858";"BIOGR OTHER";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1858-2#sTok6810";"all";"all";"for all the sins 0 0 *T*-1 you have committed";"sins";"sin";"1";"";"Carlyle, Thomas";"l3";"carlyle-1858";"BIOGR OTHER";"c";"a";"G";"syn";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1858-2#sTok7484";"all";"all";"having forgiven her all her sins";"sins";"sin";"1";"";"Carlyle, Thomas";"l3";"carlyle-1858";"BIOGR OTHER";"c";"a";"G";"syn";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1858-2#sTok9533";"all";"all";"in all manner of subjects";"manner";"manner";"";"1";"Carlyle, Thomas";"l3";"carlyle-1858";"BIOGR OTHER";"u";"a";"R";"";"";"";"";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1858-2#sTok9860";"all";"all";"on all hands";"hands";"hand";"1";"";"Carlyle, Thomas";"l3";"carlyle-1858";"BIOGR OTHER";"c";"c";"G";"hand";"Strong";"U-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/carlyle-1858-2#sTok11058";"no";"no";"and , on the whole , there is no other heavy sin 0 *T*-2 to be charged against him .";"sin";"sin";"";"1";"Carlyle, Thomas";"l3";"carlyle-1858";"BIOGR OTHER";"c";"a";"G";"syn";"Strong";"O-Stem";"F";"l3";"k_l3";"c_lmod"
"salt:/ppcmbe2/centlivre-1723-2#sTok860";"every";"every";"to be caught every Day";"Day";"day";"";"1";"Centlivre, Susanna";"l1";"centlivre-1723";"DRAMA COMEDY";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/centlivre-1723-2#sTok2796";"all";"all";"*T*-1 let all the Ale about the Cellar";"Ale";"ale";"";"1";"Centlivre, Susanna";"l1";"centlivre-1723";"DRAMA COMEDY";"u";"s";"G";"ealu";"Weak";"Stems in -þ";"N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/centlivre-1723-2#sTok3658";"all";"all";"May all false hearted Men my Fortune have";"Men";"man";"1";"";"Centlivre, Susanna";"l1";"centlivre-1723";"DRAMA COMEDY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/centlivre-1723-2#sTok5331";"every";"every";"we $da $n't {TEXT:dan't} zee zouch vine Voke in our Country every Day - zo that I hope 0 yow $wo $n't {TEXT:won't} be angry an 0 I shou'd not hit upon your Worship's Name at every turn .";"Day";"day";"";"1";"Centlivre, Susanna";"l1";"centlivre-1723";"DRAMA COMEDY";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/centlivre-1723-2#sTok5899";"ony";"ony";"be mess , the Devil wou'd surprize ony Man , an tho 0 he were the Parson o' the Parith .";"Man";"man";"";"1";"Centlivre, Susanna";"l1";"centlivre-1723";"DRAMA COMEDY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/centlivre-1723-2#sTok5989";"all";"all";"<font> Fain . <$$font> Why , our <font> Mary <$$font> knows all her Heart , mun ,";"Heart";"heart";"";"1";"Centlivre, Susanna";"l1";"centlivre-1723";"DRAMA COMEDY";"c";"c";"G";"heorte";"Weak";"N-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/centlivre-1723-2#sTok6459";"no";"no";"<font> Tally . <$$font> Oh , no matter , <font> Jeffery . <$$font> -";"matter";"matter";"";"1";"Centlivre, Susanna";"l1";"centlivre-1723";"DRAMA COMEDY";"c";"s";"R";"";"";"";"";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/centlivre-1723-2#sTok7573";"all";"all";"<font> Sir John . <$$font> Then not all the Brothers upon Earth shall take thee from me .";"Brothers";"brother";"1";"";"Centlivre, Susanna";"l1";"centlivre-1723";"DRAMA COMEDY";"c";"c";"G";"broþor";"Irregular";"Stem in -r";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/centlivre-1723-2#sTok8425";"all";"all";"<font> Sir Phil. <$$font> With all my Soul .";"Soul";"soul";"";"1";"Centlivre, Susanna";"l1";"centlivre-1723";"DRAMA COMEDY";"c";"a";"G";"sawel";"Strong";"O-Stem";"F";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/centlivre-1723-2#sTok10738";"all";"all";"Of all Men living";"Men";"man";"1";"";"Centlivre, Susanna";"l1";"centlivre-1723";"DRAMA COMEDY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/centlivre-1723-2#sTok11779";"some";"some";"*T*-1 may a body zee yow , some Day to drink a Pot to all our Friends in <font> Gloucestershire";"Day";"day";"";"1";"Centlivre, Susanna";"l1";"centlivre-1723";"DRAMA COMEDY";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";"l1";"i_l1";"c_lmod"
"salt:/ppcmbe2/centlivre-1723-2#sTok12918";"any";"any";"of any Man of Sense";"Man";"man";"";"1";"Centlivre, Susanna";"l1";"centlivre-1723";"DRAMA COMEDY";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";"l1";"i_l1";"c_lmod"
