"corpus";"period_main";"period_sorted";"period_simple";"id";"det";"det_lemma";"context";"context_pos";"noun";"noun_lemma";"noun_pos";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"Period";"Genre";"Dialect";"File_name";"Text_name";"Date";"Author";"Verse_or_prose";"Foreign_original";"Relationship_to_spoken_language";"Prototypicaltext_category";"Birthdate";"Date_of_composition";"Filename";"Manuscript";"composition_year"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok8457";"an";"a";"To take off an Enemy in her own just Defence";"IP";"Enemy";"enemy";"N";"c";"c";"R";"";"";"";"";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok8836";"the";"the";"to the Wisdom and Steadiness of those who 0 *T*-3 were then in the Administration";"PP";"Wisdom";"wisdom";"N";"u";"a";"G";"wisdom";"Strong";"A-Stem";"M";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok8855";"the";"the";"notwithstanding the Death of the Queen of <font> Scots";"PP";"Death";"death";"N";"u";"a";"G";"deaþ";"Strong";"A-Stem";"M";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok8970";"the";"the";"in the Year 1588";"PP";"Year";"year";"N";"c";"a";"G";"gear";"Strong";"A-Stem";"N";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok9023";"the";"the";"of the Land Forces with which 0 the Prince of <font> Parma <$$font> was *T*-3 to have join'd them from <font> Flanders";"PP";"Land";"land";"N";"u";"a";"G";"land";"Strong";"A-Stem";"N";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok9276";"the";"the";"for the Land Forces under the Prince of <font> Parma";"PP";"Land";"land";"N";"u";"a";"G";"land";"Strong";"A-Stem";"N";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok9542";"this";"this";"*T*-1 they had made this Year";"IP";"Year";"year";"N";"c";"a";"G";"gear";"Strong";"A-Stem";"N";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok9756";"the";"the";"and the <font> English <$$font> the next Year returned their Visit ,";"IP-MAT";"Year";"year";"N";"c";"a";"G";"gear";"Strong";"A-Stem";"N";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok9784";"the";"the";"out of the Hands of the <font> Spaniards";"PP";"Hands";"hand";"NS";"c";"c";"G";"hand";"Strong";"U-Stem";"F";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok9880";"the";"the";"the Duke of <font> Guise <$$font> insulting the <font> French <$$font> King";"IP";"King";"king";"N";"c";"c";"G";"cyning";"Strong";"A-Stem";"M";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok9895";"the";"the";"and the Duke of <font> Guise <$$font> insulting the <font> French <$$font> King , and *con* driving him from <font> Paris , <$$font> the King procured the Duke , and his Brother the Cardinal , to be murdered , which 0 *T*-1 was soon returned upon him in kind ;";"IP-MAT";"King";"king";"N";"c";"c";"G";"cyning";"Strong";"A-Stem";"M";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok9930";"the";"the";"the King himself to be assassinated by <font> James Clement <$$font> a Monk";"IP";"King";"king";"N";"c";"c";"G";"cyning";"Strong";"A-Stem";"M";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok10148";"the";"the";"in the Year 1596";"PP";"Year";"year";"N";"c";"a";"G";"gear";"Strong";"A-Stem";"N";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok10228";"the";"the";"and the Castle surrendered the next Day ,";"IP-MAT";"Castle";"castle";"N";"c";"c";"R";"";"";"";"";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok10231";"the";"the";"and the Castle surrendered the next Day ,";"IP-MAT";"Day";"day";"N";"c";"a";"G";"dæg";"Strong";"A-Stem";"M";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok10720";"the";"the";"In the Year 1601";"PP";"Year";"year";"N";"c";"a";"G";"gear";"Strong";"A-Stem";"N";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok10764";"the";"the";"from the Houses";"PP";"Houses";"house";"NS";"c";"c";"G";"hus";"Strong";"A-Stem";"N";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok10909";"this";"this";"and this <P_1,305> Year <paren> 1601 <$$paren> *con* sent over a Body of Troops to that Kingdom to join the Rebels ;";"IP-MAT";"Year";"year";"N";"c";"a";"G";"gear";"Strong";"A-Stem";"N";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok11124";"the";"the";"<font> James <$$font> I, {COM:sic} of <font> England , <$$font> and VI. of <font> Scotland , <$$font> was the Son of <font> Henry Stuart , <$$font> Lord <font> Darnley , <$$font> by <font> Mary <$$font> Queen of <font> Scots , <$$font> who 0 *T*-1 was the only Child of <font> James <$$font> V. King of <font> Scots , <$$font> who 0 *T*-2 was the eldest Son of <font> James <$$font> IV. King of <font> Scots , <$$font> and <font> Margaret <$$font> his Wife , eldest Daughter of <font> Henry <$$font> VII. King of <font> England . <$$font> So that it appears that King <font> James <$$font> I. was great Grandson of the Princess <font> Margaret , <$$font> the eldest Daughter of <font> Henry <$$font> VII. and that upon Failure of Issue of <font> Henry <$$font> VIII. who <P_1,306> 0 *T*-4 was the only surviving Son of <font> Henry <$$font> VII. King <font> James <$$font> I. had an unquestionable Title *ICH*-5 *ICH*-6 by Descent to the Crown of <font> England <$$font> , which 0 *T*-7 was strengthned {COM:sic} also by the Appointment of Queen <font> Elizabeth . <$$font>";"IP-MAT";"Son";"son";"N";"c";"c";"G";"sunu";"Strong";"U-Stem";"M";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok11169";"the";"the";"*T*-2 was the eldest Son of <font> James <$$font> IV. King of <font> Scots , <$$font> and <font> Margaret <$$font> his Wife , eldest Daughter of <font> Henry <$$font> VII. King of <font> England";"IP";"Son";"son";"N";"c";"c";"G";"sunu";"Strong";"U-Stem";"M";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok11223";"the";"the";"the Princess <font> Margaret , <$$font> the eldest Daughter of <font> Henry <$$font> VII.";"NP";"Daughter";"daughter";"N";"c";"c";"G";"dohtor";"Irregular";"Stem in -r";"F";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok11247";"the";"the";"*T*-4 was the only surviving Son of <font> Henry <$$font> VII.";"IP";"Son";"son";"N";"c";"c";"G";"sunu";"Strong";"U-Stem";"M";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok11509";"the";"the";"Lewis <$$font> XII. the <font> French <$$font> King , who 0 *T*-1 died in a little time , and *T*-1 left no Issue by her ; whereupon 0 *T*-2 King <font> Henry <$$font> married her to his great Favourite <font> Charles Brandon , <$$font> Duke of <font> Suffolk <$$font> , by whom 0 *T*-3 she had Issue the Lady <font> Frances <$$font> , and the Lady <font> Eleanor <$$font> ; to the Issue of whose Bodies , 0 *T*-4 sucessively , King <font> Henry <$$font> VIII. limited the Succesion of the Crown , as above";"NP";"King";"king";"N";"c";"c";"G";"cyning";"Strong";"A-Stem";"M";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok11710";"the";"the";"*T*-1 have the Right of Blood on their Side , as well as an Act for recognizing their Title , 1 <font> Jac. <$$font> I <font> Cap. <$$font> 1 . wherein 0 *T*-2 the two Houses say : That being bounden thereunto both by the Laws of *ICH*-3 God and Men , they do recognize and acknowledge , that immediately upon the Dissolution and Decease of Queen <font> Elizabeth <$$font> , the Crown of <font> England <$$font> did by inherent Birth-right , and lawful and undoubted Succession , descend and come to King <font> James <$$font> , as being lineally , justly , and lawfully next and sole Heir of the Blood Royal . And that by lawful Right of Descent , his Majesty is of the Realms and Kingdoms of <font> England <$$font> , <font> France <$$font> , <font> Ireland <$$font> , King , and thereby more able to protect and govern his Subjects , than any of his Progenitors";"IP";"Right";"right";"N";"c";"a";"G";"riht";"Strong";"A-Stem";"N";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok11741";"the";"the";"*T*-2 the two Houses say : That being bounden thereunto both by the Laws of *ICH*-3 God and Men , they do recognize and acknowledge , that immediately upon the Dissolution and Decease of Queen <font> Elizabeth <$$font> , the Crown of <font> England <$$font> did by inherent Birth-right , and lawful and undoubted Succession , descend and come to King <font> James <$$font> , as being lineally , justly , and lawfully next and sole Heir of the Blood Royal . And that by lawful Right of Descent , his Majesty is of the Realms and Kingdoms of <font> England <$$font> , <font> France <$$font> , <font> Ireland <$$font> , King , and thereby more able to protect and govern his Subjects , than any of his Progenitors";"IP";"Houses";"house";"NS";"c";"c";"G";"hus";"Strong";"A-Stem";"N";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok11818";"the";"the";"of the Blood Royal";"PP";"Blood";"blood";"N";"u";"s";"G";"blod";"Strong";"A-Stem";"N";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok11914";"the";"the";"Anne <$$font> the Daughter of <font> Frederick <$$font> II. King of <font> Denmark <$$font> , by whom 0 *T*-1 he had Issue , 1. <font> Henry <$$font> his eldest Son , who 0 *T*-2 died at eighteen Years of Age unmarried ; 2. <font> Robert , <$$font> who 0 *T*-3 died in his Infancy ; 3. <font> Charles <$$font> , who 0 *T*-4 succeeded his Father by the Name of <font> Charles <$$font> I";"NP";"Daughter";"daughter";"N";"c";"c";"G";"dohtor";"Irregular";"Stem in -r";"F";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok11979";"the";"the";"by the Name of <font> Charles <$$font> I";"PP";"Name";"name";"N";"c";"a";"G";"nama";"Weak";"N-Stem";"M";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"e_l1";"l1";"salt:/ppcmbe2/salmon-1724-2#sTok12121";"the";"the";"the 59th Year of his Age , and the 23d of his Reign";"NP";"Year";"year";"N";"c";"a";"G";"gear";"Strong";"A-Stem";"N";;"HISTORY";;;;;"Salmon, Thomas";;;;;"b. 1679, d. 1767";"1724";"salmon-1724";"n/a";"1724"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok80";"the";"the";"As 0 the visitor advances silently to the writing-table , the old man rises";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok283";"a";"a";"as a matter of course";"PP";"matter";"matter";"N";"c";"s";"R";"";"";"";"";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok446";"the";"the";"and the soul of honor";"CONJP";"soul";"soul";"N";"c";"a";"G";"sawel";"Strong";"O-Stem";"F";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok475";"a";"a";"than a son";"PP";"son";"son";"N";"c";"c";"G";"sunu";"Strong";"U-Stem";"M";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok524";"the";"the";"*T*-1 was the soul of honor";"IP";"soul";"soul";"N";"c";"a";"G";"sawel";"Strong";"O-Stem";"F";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok1197";"a";"a";"<bracket> <font> He takes from the table a book bound in red cloth";"IP";"book";"book";"N";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok1227";"the";"the";"the most blackguardly book";"CONJP";"book";"book";"N";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok1238";"the";"the";"at the hands of the common hangman";"PP";"hands";"hand";"NS";"c";"c";"G";"hand";"Strong";"U-Stem";"F";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok1357";"the";"the";"<bracket> <font> he throws the book violently down on the table";"IP";"book";"book";"N";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok1421";"this";"this";"this man was your schoolfellow";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok1462";"a";"a";"as a son";"PP";"son";"son";"N";"c";"c";"G";"sunu";"Strong";"U-Stem";"M";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok1487";"This";"this";"This man Tanner was in and out there on your account almost from his childhood .";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok1541";"This";"this";"This man Tanner was only a boy to him :";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok1577";"a";"a";"But now Tanner is a grown man";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok1805";"a";"a";"I am not a bigoted or prejudiced man";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok1935";"the";"the";"She must forbid John Tanner the house ;";"IP-MAT";"house";"house";"N";"c";"c";"G";"hus";"Strong";"A-Stem";"N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok2265";"the";"the";"the matter";"RRC";"matter";"matter";"N";"c";"s";"R";"";"";"";"";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok2754";"a";"a";"on a man of my age and temperament";"PP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok2889";"an";"a";"of an old man with obsolete ideas";"PP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok2956";"an";"a";"of an old hand";"PP";"hand";"hand";"N";"c";"c";"G";"hand";"Strong";"U-Stem";"F";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok3080";"the";"the";"to the house";"PP";"house";"house";"N";"c";"c";"G";"hus";"Strong";"A-Stem";"N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok3117";"the";"the";"at the mercy of winds and waves";"PP";"mercy";"mercy";"N";"u";"a";"R";"";"";"";"";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok3788";"a";"a";"a man of honor , and incapable of abusing 0";"NP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok3820";"a";"a";"I am not a man of honor :";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok3828";"a";"a";"I am a man struck down by a dead hand .";"IP-MAT";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok3833";"a";"a";"by a dead hand";"PP";"hand";"hand";"N";"c";"c";"G";"hand";"Strong";"U-Stem";"F";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok4067";"that";"that";"in that book";"PP";"book";"book";"N";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok4113";"a";"a";"I would read such a book";"IP";"book";"book";"N";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok4189";"the";"the";"<bracket> <font> He throws the book into the waste paper basket with such *ICH*-1 vehemence that Tanner recoils under the impression that it is being thrown at his head . <$$font> <$$bracket>";"IP-MAT";"book";"book";"N";"c";"c";"G";"boc";"Weak";"Consonant-Stem";"F";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok4296";"this";"this";"in this matter";"PP";"matter";"matter";"N";"c";"s";"R";"";"";"";"";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok4736";"a";"a";"a man is ashamed of *T*-1";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok4838";"a";"a";"*T*-1 a man can have except 0";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok4986";"the";"the";"I demand the right to think for myself .";"IP-MAT";"right";"right";"N";"c";"a";"G";"riht";"Strong";"A-Stem";"N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok4997";"an";"a";"as an advanced man";"PP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok5009";"an";"a";"I was an advanced man before 0 you were born";"IP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
"LModE";"c_lmod";"h_l4";"l4";"salt:/ppcmbe2/shaw-1903-2#sTok5159";"a";"a";"as a just and upright man";"PP";"man";"man";"N";"c";"c";"G";"mann";"Weak";"Consonant-Stem";"M/N";;"DRAMA COMEDY";;;;;"Shaw, George Bernard";;;;;"b. 1856, d. 1950";"1903 (published 1905)";"shaw-1903";"n/a";"1903"
