"corpus";"id";"det";"det_lemma";"context";"context_pos";"noun";"noun_lemma";"noun_pos";"Period";"period_simple";"Genre";"Dialect";"File_name";"Text_name";"Date";"Author";"Verse_or_prose";"Foreign_original";"Relationship_to_spoken_language";"Prototypicaltext_category";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender"
"ME";"salt:/ppcme2/cmmalory.m4#sTok12";"the";"the";"in the dayes of Uther Pendragon";"PP";"dayes";"day";"NS";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok2576";"that";"this";"And that day syre Ulfyus and sir Bracias dyd grete dedes of armes ,";"IP-MAT";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok3663";"this";"this";"for my broder sir Kay shal not be without a swerd this day . '";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok5164";"the";"the";"to stand with true justyce fro thens forth the dayes of this lyf";"IP";"dayes";"day";"NS";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok8116";"the";"the";"and *con* the day appoynted and sette at Allhalowmasse .";"IP-MAT";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok8595";"that";"this";"But sir Kay dud that day many mervaylous dedis of armys , that there was none 0 that *T*-2 dud so welle as he that day .";"IP-MAT";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok8615";"that";"this";"*T*-2 dud so welle as he that day";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok10242";"the";"the";"of the day";"PP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok10950";"that";"this";"*T*-1 they had takyn that day";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok12866";"the";"the";"and *con* helde the batayle all the day lyke harde .";"IP-MAT";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok13700";"thys";"this";"And thys day they have done their parte ,";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok14429";"thys";"this";"Of three score thousande thys day hast thou leffte on lyve but fyftene thousand !";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok14596";"thys";"this";"for ye have macched thys day with the beste fyghters of the worlde . '";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok18223";"that";"this";"*T*-2 were fested that day";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok18579";"the";"the";"aftir the thirtenth day";"PP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok18794";"a";"a";"on a day";"PP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok22157";"that";"this";"Also ye shall se that day *ICH*-1 in shorte space 0 that *T*-2 ye shall be ryght glad to gyff hym youre syster 0 *T*-3 to wedde for hys good servyse .";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok23434";"tho";"this";"in tho dayes";"PP";"dayes";"day";"NS";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok26823";"thys";"this";"*T*-3 ye dud thys day unto kynge Arthure and to his courte";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok27903";"the";"the";"And for hir sake I shall owghe all women the bettir wylle and servyse all the dayes of my lyff . '";"IP-MAT-SPE";"dayes";"day";"NS";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok29450";"the";"the";"of the day";"PP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok29896";"that";"this";"*T*-1 dud merveylous dedys of armys that day with Arthur";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok29906";"that";"this";"And kynge Arthure slew that day twenty knyghtes";"IP-MAT";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok30160";"that";"this";"one of the kynges sholde be dede that day";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok30514";"tho";"this";"in tho dayes";"PP";"dayes";"day";"NS";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok31286";"a";"a";"a day or two";"NP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok32913";"thes";"this";"within thes twenty dayes";"PP";"dayes";"day";"NS";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok32946";"that";"this";"your enemy and myne ye shall se that day";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok33017";"that";"this";"And that same <P_63> day began the grete feste .";"IP-MAT";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok34109";"tho";"this";"in tho dayes";"PP";"dayes";"day";"NS";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok36258";"this";"this";"ever I shold see this day";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok36366";"this";"this";"ever I sawe this day 0 that *T*-1 thorow myshap I myght not knowe yow";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok37239";"that";"this";"and that same day Galahad the Haute Prynce com with kynge Arthure ,";"IP-MAT";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok38750";"this";"this";"thou hast done this day more *ICH*-2 unto me than 0 0 *T*-1 ony knyght dud this twelve yere";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok39423";"the";"the";"of the day";"PP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok40417";"that";"this";"And so he rode into a grete foreste all that day ,";"IP-MAT";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok41165";"the";"the";"and the day shone .";"IP-MAT";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok42367";"that";"this";"he bare none armys that day";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok44290";"this";"this";"And this day I sey 0 ye ar the beste knyght in the worlde ,";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok44309";"this";"this";"for ye have slayne this day in my syght the myghtyeste man and the beste knyght excepte you 0 that *T*-1 ever I sawe .";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok44902";"a";"a";"for we had not many a day no good repaste . '";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok45768";"the";"the";"on the thirde day";"PP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok49937";"this";"this";"for this day he fought with sir Gylberte the Bastarde";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok49986";"this";"this";"and this day she tolde me 0 my brothers woundys sholde never be hole tyll 0 I coude fynde a knyght 0 0 *T*-1 wolde go into the Chapel Perelus ,";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok54919";"that";"this";"untyll that day";"PP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok54941";"thys";"this";"thys syge oughte to be fulfylled thys same day";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok54980";"thys";"this";"none of thes lettirs were sene thys day tyll that he *ICH*-1 be com 0 that *T*-2 ought to enchyve thys adventure";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok55064";"thys";"this";"on thys day";"PP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok55455";"thys";"this";"thys same day shall the adventure of the Sankgreall *ICH*-1 begynne , 0 that ys called *T*-2 the holy vessell";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok55887";"this";"this";"Be God , fayre felowis and lordis , we have sene this day mervayles";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok57184";"thys";"this";"sytthyn thys day in the morne";"PP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok57221";"thys";"this";"' for ye were thys day in the morne the best knyght of the worlde .";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok57418";"thys";"this";"for thys day the Sankegreall appered in thy house";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok57550";"a";"a";"such good knyghtes were here , such a day , hole togydirs";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok58302";"thys";"this";"he hath shewed us thys day at the reverence of thys hyghe feste of Pentecost";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok58329";"thys";"this";"' Now , ' seyde sir Gawayne , ' we have bene servyd thys day of what metys and drynkes 0 we thought on *T*-1 .";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok58402";"a";"a";"and a day";"CONJP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok58792";"the";"the";"*T*-1 I have had unto you all the dayes of my lyff";"IP";"dayes";"day";"NS";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok58832";"thys";"this";"*T*-4 I have had thys day at the Table Rounde";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok60070";"the";"the";"at the fourthe day";"PP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok61326";"a";"a";"on a day";"PP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok62102";"the";"the";"for thydir shall that good knyght com the fiftenth day afftir that he shall reseyve the Order of Knyghthode . """;"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok62120";"that";"this";"' And so that day 0 that *T*-1 they sette ys thys tyme 0 that *T*-2 he have hys shylde .";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok65649";"a";"a";"on a day";"PP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok66771";"the";"the";"for sir Galahad hymself alone bete hem all seven the day toforne ,";"IP-MAT-SPE";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok67045";"the";"the";"at the fifth day";"PP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok70093";"that";"this";"to abyde with hym all that day";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok73271";"that";"this";"So in thys sorow there he abode all that day tyll 0 hit was nyght ,";"IP-MAT";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok74076";"tho";"this";"in tho dayes";"PP";"dayes";"day";"NS";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok74096";"tho";"this";"in tho dayes";"PP";"dayes";"day";"NS";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok75822";"thes";"this";"' Nay , madam , truly I yeete no mete nyghe thes three dayes ,";"IP-MAT-SPE";"dayes";"day";"NS";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok76373";"thys";"this";"of thys day";"PP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmalory.m4#sTok77142";"the";"the";"the good man was in *T*-2 the day before";"IP";"day";"day";"N";"M4";"m4";"";"WML";"CMMALORY";"";"";"MALORY THOMAS";"PROSE";"X";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmandev.m3#sTok1114";"the";"the";"in the day of seynt Michell";"PP";"day";"day";"N";"M3";"m3";"";"EML";"CMMANDEV";"";"";"X";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmandev.m3#sTok5177";"the";"the";"till the day of doom";"PP";"day";"day";"N";"M3";"m3";"";"EML";"CMMANDEV";"";"";"X";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmandev.m3#sTok5496";"the";"the";"on the dayes before Asschwednesday";"PP";"dayes";"day";"NS";"M3";"m3";"";"EML";"CMMANDEV";"";"";"X";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmandev.m3#sTok6110";"the";"the";"til the day of doom";"PP";"day";"day";"N";"M3";"m3";"";"EML";"CMMANDEV";"";"";"X";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmandev.m3#sTok7879";"a";"a";"in a day";"PP";"day";"day";"N";"M3";"m3";"";"EML";"CMMANDEV";"";"";"X";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmandev.m3#sTok8466";"a";"a";"in a day";"PP";"day";"day";"N";"M3";"m3";"";"EML";"CMMANDEV";"";"";"X";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmandev.m3#sTok8815";"the";"the";"on the day";"PP";"day";"day";"N";"M3";"m3";"";"EML";"CMMANDEV";"";"";"X";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmandev.m3#sTok10350";"a";"a";"on a day";"PP";"day";"day";"N";"M3";"m3";"";"EML";"CMMANDEV";"";"";"X";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmandev.m3#sTok13790";"the";"the";"And the first day next after men fynden in the askes a worm";"IP-MAT";"day";"day";"N";"M3";"m3";"";"EML";"CMMANDEV";"";"";"X";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
"ME";"salt:/ppcme2/cmmandev.m3#sTok13804";"the";"the";"And the seconde day next after men fynden a brid quyk & parfyt";"IP-MAT";"day";"day";"N";"M3";"m3";"";"EML";"CMMANDEV";"";"";"X";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";"c";"a";"G";"dæg";"Strong";"A-Stem";"M"
