"lemma","analysis_period","q_many_n","q_many_total","number_plural_n","number_plural_total","det_a_n","det_a_total","q_plural_n","q_plural_total","det_plural_n","det_plural_total","semantics","q_many_prop","q_many_prop_smoothed","q_many_logit_smoothed","number_plural_prop","number_plural_prop_smoothed","number_plural_logit_smoothed","det_a_prop","det_a_prop_smoothed","det_a_logit_smoothed","q_plural_prop","q_plural_prop_smoothed","q_plural_logit_smoothed","det_plural_prop","det_plural_prop_smoothed","det_plural_logit_smoothed","has_q_many","has_number_plural","has_det_a","complete_primary","min_primary_total","primary_total"
"honey","g_m2",0,0,0,13,0,1,0,1,0,1,"s",,0.5,0,0,0.0357142857142857,-3.29583686600433,0,0.25,-1.09861228866811,0,0.25,-1.09861228866811,0,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,14
"horse","g_m2",0,0,2,10,0,1,0,0,0,2,"c",,0.5,0,0.2,0.227272727272727,-1.22377543162212,0,0.25,-1.09861228866811,,0.5,0,0,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,11
"hound","g_m2",0,0,4,4,0,0,0,0,0,0,"c",,0.5,0,1,0.9,2.19722457733622,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,4
"house","g_m2",0,0,3,85,3,38,0,0,0,40,"c",,0.5,0,0.0352941176470588,0.0406976744186047,-3.16003532484527,0.0789473684210526,0.0897435897435897,-2.316769727986,,0.5,0,0,0.0121951219512195,-4.39444915467244,FALSE,TRUE,TRUE,FALSE,0,123
"charity","g_m2",0,0,0,78,0,2,0,1,0,5,"a",,0.5,0,0,0.00632911392405063,-5.05624580534831,0,0.166666666666667,-1.6094379124341,0,0.25,-1.09861228866811,0,0.0833333333333333,-2.39789527279837,FALSE,TRUE,TRUE,FALSE,0,80
"king","g_m2",0,1,38,111,2,25,5,6,17,50,"c",0,0.25,-1.09861228866811,0.342342342342342,0.34375,-0.646627164925052,0.08,0.0961538461538462,-2.24070968927596,0.833333333333333,0.785714285714286,1.29928298413026,0.34,0.343137254901961,-0.649344557901552,TRUE,TRUE,TRUE,TRUE,1,137
"land","g_m2",0,0,8,46,0,18,1,2,1,23,"a",,0.5,0,0.173913043478261,0.180851063829787,-1.51059207779747,0,0.0263157894736842,-3.61091791264422,0.5,0.5,0,0.0434782608695652,0.0625,-2.70805020110221,FALSE,TRUE,TRUE,FALSE,0,64
"loaf","g_m2",0,0,3,4,1,1,0,0,0,1,"s",,0.5,0,0.75,0.7,0.847297860387203,1,0.75,1.09861228866811,,0.5,0,0,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,5
"lore","g_m2",0,0,0,6,0,1,0,0,0,2,"a",,0.5,0,0,0.0714285714285714,-2.56494935746154,0,0.25,-1.09861228866811,,0.5,0,0,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,7
"love","g_m2",0,0,4,452,2,58,0,8,0,64,"a",,0.5,0,0.00884955752212389,0.00993377483443709,-4.60183128472258,0.0344827586206897,0.0423728813559322,-3.11794990627824,0,0.0555555555555556,-2.83321334405622,0,0.00769230769230769,-4.85981240436167,FALSE,TRUE,TRUE,FALSE,0,510
"man","g_m2",6,6,337,834,57,134,34,90,38,203,"c",1,0.928571428571429,2.56494935746154,0.404076738609113,0.404191616766467,-0.388030046286063,0.425373134328358,0.425925925925926,-0.298492988555997,0.377777777777778,0.379120879120879,-0.493281314115081,0.187192118226601,0.188725490196078,-1.45831295352338,TRUE,TRUE,TRUE,TRUE,6,974
"manner","g_m2",3,3,71,207,9,25,24,63,5,41,"a",1,0.875,1.94591014905531,0.342995169082126,0.34375,-0.646627164925052,0.36,0.365384615384615,-0.55206858230004,0.380952380952381,0.3828125,-0.477627554356395,0.121951219512195,0.130952380952381,-1.89256416835002,TRUE,TRUE,TRUE,TRUE,3,235
"matter","g_m2",0,1,2,16,0,2,0,2,1,7,"s",0,0.25,-1.09861228866811,0.125,0.147058823529412,-1.75785791755237,0,0.166666666666667,-1.6094379124341,0,0.166666666666667,-1.6094379124341,0.142857142857143,0.1875,-1.46633706879343,TRUE,TRUE,TRUE,TRUE,1,19
"meat","g_m2",0,0,10,79,1,8,0,1,2,14,"s",,0.5,0,0.126582278481013,0.13125,-1.88995149540727,0.125,0.166666666666667,-1.6094379124341,0,0.25,-1.09861228866811,0.142857142857143,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,87
"mercy","g_m2",0,1,0,184,0,17,0,1,0,18,"a",0,0.25,-1.09861228866811,0,0.0027027027027027,-5.91079664404053,0,0.0277777777777778,-3.55534806148941,0,0.25,-1.09861228866811,0,0.0263157894736842,-3.61091791264422,TRUE,TRUE,TRUE,TRUE,1,202
"might","g_m2",0,0,12,90,0,9,2,5,6,15,"a",,0.5,0,0.133333333333333,0.137362637362637,-1.83736998048011,0,0.05,-2.94443897916644,0.4,0.416666666666667,-0.336472236621213,0.4,0.40625,-0.379489621704904,FALSE,TRUE,TRUE,FALSE,0,99
"milk","g_m2",0,0,0,4,0,0,0,0,0,0,"s",,0.5,0,0,0.1,-2.19722457733622,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,4
"mood","g_m2",0,0,0,1,0,0,0,0,0,0,"a",,0.5,0,0,0.25,-1.09861228866811,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,1
"name","g_m2",0,0,6,204,2,64,3,5,3,81,"a",,0.5,0,0.0294117647058824,0.0317073170731707,-3.41898692322565,0.03125,0.0384615384615385,-3.2188758248682,0.6,0.583333333333333,0.336472236621213,0.037037037037037,0.0426829268292683,-3.11033565629299,FALSE,TRUE,TRUE,FALSE,0,268
"night","g_m2",0,0,3,61,2,15,0,3,0,16,"a",,0.5,0,0.0491803278688525,0.0564516129032258,-2.81626378574244,0.133333333333333,0.15625,-1.68639895357023,0,0.125,-1.94591014905531,0,0.0294117647058824,-3.49650756146648,FALSE,TRUE,TRUE,FALSE,0,76
"oil","g_m2",0,0,0,12,0,1,0,0,0,2,"s",,0.5,0,0,0.0384615384615385,-3.2188758248682,0,0.25,-1.09861228866811,,0.5,0,0,0.166666666666667,-1.6094379124341,FALSE,TRUE,TRUE,FALSE,0,13
"right","g_m2",0,0,3,33,0,2,0,1,2,4,"a",,0.5,0,0.0909090909090909,0.102941176470588,-2.164963715118,0,0.166666666666667,-1.6094379124341,0,0.25,-1.09861228866811,0.5,0.5,0,FALSE,TRUE,TRUE,FALSE,0,35
"seed","g_m2",0,0,0,15,0,3,0,1,0,3,"s",,0.5,0,0,0.03125,-3.43398720448515,0,0.125,-1.94591014905531,0,0.25,-1.09861228866811,0,0.125,-1.94591014905531,FALSE,TRUE,TRUE,FALSE,0,18
"ship","g_m2",0,0,8,36,3,7,0,2,1,12,"c",,0.5,0,0.222222222222222,0.22972972972973,-1.20983792377833,0.428571428571429,0.4375,-0.251314428280906,0,0.166666666666667,-1.6094379124341,0.0833333333333333,0.115384615384615,-2.03688192726104,FALSE,TRUE,TRUE,FALSE,0,43
"silver","g_m2",0,0,0,16,1,1,0,1,0,1,"s",,0.5,0,0,0.0294117647058824,-3.49650756146648,1,0.75,1.09861228866811,0,0.25,-1.09861228866811,0,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,17
"sin","g_m2",5,5,132,473,7,67,24,41,33,146,"a",1,0.916666666666667,2.39789527279837,0.27906976744186,0.279535864978903,-0.946765033584568,0.104477611940299,0.110294117647059,-2.08774034449453,0.585365853658537,0.583333333333333,0.336472236621213,0.226027397260274,0.227891156462585,-1.22025739809044,TRUE,TRUE,TRUE,TRUE,5,545
"son","g_m2",0,0,56,84,1,4,1,1,8,12,"c",,0.5,0,0.666666666666667,0.664705882352941,0.68433655087779,0.25,0.3,-0.847297860387204,1,0.75,1.09861228866811,0.666666666666667,0.653846153846154,0.635988766719997,FALSE,TRUE,TRUE,FALSE,0,88
"soul","g_m2",0,0,34,325,15,53,0,4,12,68,"a",,0.5,0,0.104615384615385,0.105828220858896,-2.13408068175323,0.283018867924528,0.287037037037037,-0.909818217368538,0,0.1,-2.19722457733622,0.176470588235294,0.181159420289855,-1.50851199384414,FALSE,TRUE,TRUE,FALSE,0,378
"stone","g_m2",0,0,7,24,2,11,0,0,2,13,"c",,0.5,0,0.291666666666667,0.3,-0.847297860387204,0.181818181818182,0.208333333333333,-1.33500106673234,,0.5,0,0.153846153846154,0.178571428571429,-1.52605630349505,FALSE,TRUE,TRUE,FALSE,0,35
"substance","g_m2",0,0,3,13,0,2,1,2,1,3,"s",,0.5,0,0.230769230769231,0.25,-1.09861228866811,0,0.166666666666667,-1.6094379124341,0.5,0.5,0,0.333333333333333,0.375,-0.510825623765991,FALSE,TRUE,TRUE,FALSE,0,15
"tree","g_m2",0,0,3,5,0,1,0,0,1,2,"c",,0.5,0,0.6,0.583333333333333,0.336472236621213,0,0.25,-1.09861228866811,,0.5,0,0.5,0.5,0,FALSE,TRUE,TRUE,FALSE,0,6
"venom","g_m2",0,0,0,17,0,0,0,0,0,2,"s",,0.5,0,0,0.0277777777777778,-3.55534806148941,,0.5,0,,0.5,0,0,0.166666666666667,-1.6094379124341,FALSE,TRUE,FALSE,FALSE,0,17
"virtue","g_m2",0,2,67,225,1,21,11,17,18,51,"a",0,0.166666666666667,-1.6094379124341,0.297777777777778,0.298672566371681,-0.853626995438851,0.0476190476190476,0.0681818181818182,-2.6149597780362,0.647058823529412,0.638888888888889,0.570544858467613,0.352941176470588,0.355769230769231,-0.593774706746742,TRUE,TRUE,TRUE,TRUE,2,248
"water","g_m2",3,3,30,79,0,9,4,4,7,25,"s",1,0.875,1.94591014905531,0.379746835443038,0.38125,-0.484245985961279,0,0.05,-2.94443897916644,1,0.9,2.19722457733622,0.28,0.288461538461538,-0.902867711542015,TRUE,TRUE,TRUE,TRUE,3,91
"wet","g_m2",0,0,0,4,0,1,0,0,0,1,"s",,0.5,0,0,0.1,-2.19722457733622,0,0.25,-1.09861228866811,,0.5,0,0,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,5
"wife","g_m2",0,0,2,22,0,3,0,0,0,3,"c",,0.5,0,0.0909090909090909,0.108695652173913,-2.10413415427021,0,0.125,-1.94591014905531,,0.5,0,0,0.125,-1.94591014905531,FALSE,TRUE,TRUE,FALSE,0,25
"wisdom","g_m2",0,0,1,51,0,6,1,1,0,6,"a",,0.5,0,0.0196078431372549,0.0288461538461538,-3.51650822817315,0,0.0714285714285714,-2.56494935746154,1,0.75,1.09861228866811,0,0.0714285714285714,-2.56494935746154,FALSE,TRUE,TRUE,FALSE,0,57
"wood","g_m2",0,0,3,9,0,3,0,0,2,7,"s",,0.5,0,0.333333333333333,0.35,-0.619039208406224,0,0.125,-1.94591014905531,,0.5,0,0.285714285714286,0.3125,-0.78845736036427,FALSE,TRUE,TRUE,FALSE,0,12
"work","g_m2",1,1,120,146,0,2,15,18,34,36,"a",1,0.75,1.09861228866811,0.821917808219178,0.819727891156463,1.51450501993853,0,0.166666666666667,-1.6094379124341,0.833333333333333,0.815789473684211,1.48807705542983,0.944444444444444,0.932432432432432,2.62466859216316,TRUE,TRUE,TRUE,TRUE,1,149
"year","g_m2",0,0,18,39,1,4,0,1,3,10,"a",,0.5,0,0.461538461538462,0.4625,-0.150282203049338,0.25,0.3,-0.847297860387204,0,0.25,-1.09861228866811,0.3,0.318181818181818,-0.762140052046897,FALSE,TRUE,TRUE,FALSE,0,43
"ale","h_m3",0,0,0,2,0,0,0,0,0,0,"s",,0.5,0,0,0.166666666666667,-1.6094379124341,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,2
"bishop","h_m3",3,3,58,316,16,101,3,4,19,139,"c",1,0.875,1.94591014905531,0.183544303797468,0.184542586750789,-1.48586893971067,0.158415841584158,0.161764705882353,-1.64515599503618,0.75,0.7,0.847297860387203,0.136690647482014,0.139285714285714,-1.82123528736101,TRUE,TRUE,TRUE,TRUE,3,420
"bliss","h_m3",0,1,3,158,3,60,0,2,0,76,"a",0,0.25,-1.09861228866811,0.0189873417721519,0.0220125786163522,-3.79388276312392,0.05,0.0573770491803279,-2.79902197930794,0,0.166666666666667,-1.6094379124341,0,0.00649350649350649,-5.03043792139244,TRUE,TRUE,TRUE,TRUE,1,219
"blood","h_m3",0,1,1,215,1,38,0,9,0,42,"s",0,0.25,-1.09861228866811,0.00465116279069767,0.00694444444444444,-4.96284463025991,0.0263157894736842,0.0384615384615385,-3.2188758248682,0,0.05,-2.94443897916644,0,0.0116279069767442,-4.44265125649032,TRUE,TRUE,TRUE,TRUE,1,254
"book","h_m3",6,6,87,318,17,143,13,16,29,212,"c",1,0.928571428571429,2.56494935746154,0.273584905660377,0.274294670846395,-0.97294108016272,0.118881118881119,0.121527777777778,-1.97804142723811,0.8125,0.794117647058823,1.34992671694902,0.136792452830189,0.13849765258216,-1.82782440414885,TRUE,TRUE,TRUE,TRUE,6,467
"brother","h_m3",0,0,95,371,2,19,8,9,12,36,"c",,0.5,0,0.256064690026954,0.256720430107527,-1.0630845734757,0.105263157894737,0.125,-1.94591014905531,0.888888888888889,0.85,1.73460105538811,0.333333333333333,0.337837837837838,-0.672944473242426,FALSE,TRUE,TRUE,FALSE,0,390
"butter","h_m3",0,0,0,4,0,0,0,0,0,0,"s",,0.5,0,0,0.1,-2.19722457733622,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,4
"castle","h_m3",1,1,22,130,29,83,2,3,4,100,"c",1,0.75,1.09861228866811,0.169230769230769,0.17175572519084,-1.57323486377014,0.349397590361446,0.351190476190476,-0.613810438323424,0.666666666666667,0.625,0.510825623765991,0.04,0.0445544554455446,-3.06546561156867,TRUE,TRUE,TRUE,TRUE,1,214
"cloth","h_m3",0,0,65,142,6,16,3,3,8,32,"s",,0.5,0,0.457746478873239,0.458041958041958,-0.168227793718095,0.375,0.382352941176471,-0.479573080261886,1,0.875,1.94591014905531,0.25,0.257575757575758,-1.05860695405441,FALSE,TRUE,TRUE,FALSE,0,158
"country","h_m3",9,9,54,392,29,155,17,46,15,268,"c",1,0.95,2.94443897916644,0.137755102040816,0.138676844783715,-1.82632339068313,0.187096774193548,0.189102564102564,-1.4558520448218,0.369565217391304,0.372340425531915,-0.522189382416306,0.0559701492537313,0.0576208178438662,-2.79452379910604,TRUE,TRUE,TRUE,TRUE,9,556
"craft","h_m3",0,0,6,35,0,3,0,1,0,5,"a",,0.5,0,0.171428571428571,0.180555555555556,-1.51258808644418,0,0.125,-1.94591014905531,0,0.25,-1.09861228866811,0,0.0833333333333333,-2.39789527279837,FALSE,TRUE,TRUE,FALSE,0,38
"creature","h_m3",0,0,85,159,5,12,40,74,14,27,"c",,0.5,0,0.534591194968553,0.534375,0.137717250557201,0.416666666666667,0.423076923076923,-0.310154928303839,0.540540540540541,0.54,0.160342650075179,0.518518518518518,0.517857142857143,0.071458963982145,FALSE,TRUE,TRUE,FALSE,0,171
"daughter","h_m3",0,0,51,204,12,31,0,0,9,42,"c",,0.5,0,0.25,0.251219512195122,-1.09211875935756,0.387096774193548,0.390625,-0.444685821261446,,0.5,0,0.214285714285714,0.22093023255814,-1.26025364022453,FALSE,TRUE,TRUE,FALSE,0,235
"day","h_m3",4,4,236,1123,77,430,24,113,65,709,"a",1,0.9,2.19722457733622,0.210151380231523,0.210409252669039,-1.32246031341758,0.17906976744186,0.179814385150812,-1.51760554897733,0.212389380530973,0.214912280701754,-1.29556550773013,0.0916784203102962,0.0922535211267606,-2.28642467973804,TRUE,TRUE,TRUE,TRUE,4,1557
"death","h_m3",0,0,3,451,4,121,0,0,1,124,"a",,0.5,0,0.00665188470066519,0.00774336283185841,-4.85314571300348,0.0330578512396694,0.0368852459016393,-3.26236093680794,,0.5,0,0.00806451612903226,0.012,-4.41077604795987,FALSE,TRUE,TRUE,FALSE,0,572
"devil","h_m3",0,0,11,29,7,16,0,0,4,21,"c",,0.5,0,0.379310344827586,0.383333333333333,-0.475423696715075,0.4375,0.441176470588235,-0.23638877806423,,0.5,0,0.19047619047619,0.204545454545455,-1.35812348415319,FALSE,TRUE,TRUE,FALSE,0,45
"doom","h_m3",0,0,9,156,3,26,0,3,2,30,"a",,0.5,0,0.0576923076923077,0.0605095541401274,-2.74253637717338,0.115384615384615,0.12962962962963,-1.90423745265475,0,0.125,-1.94591014905531,0.0666666666666667,0.0806451612903226,-2.43361335540045,FALSE,TRUE,TRUE,FALSE,0,182
"dust","h_m3",0,0,0,12,0,6,0,0,0,6,"s",,0.5,0,0,0.0384615384615385,-3.2188758248682,0,0.0714285714285714,-2.56494935746154,,0.5,0,0,0.0714285714285714,-2.56494935746154,FALSE,TRUE,TRUE,FALSE,0,18
"earth","h_m3",0,0,2,143,1,98,0,1,1,99,"s",,0.5,0,0.013986013986014,0.0173611111111111,-4.03600898520914,0.0102040816326531,0.0151515151515152,-4.17438726989564,0,0.25,-1.09861228866811,0.0101010101010101,0.015,-4.18459144006988,FALSE,TRUE,TRUE,FALSE,0,241
"emperor","h_m3",0,0,7,241,0,44,0,1,1,57,"c",,0.5,0,0.029045643153527,0.0309917355371901,-3.44255256734407,0,0.0111111111111111,-4.48863636973214,0,0.25,-1.09861228866811,0.0175438596491228,0.0258620689655172,-3.62877553004423,FALSE,TRUE,TRUE,FALSE,0,285
"enemy","h_m3",1,1,146,209,4,6,4,6,11,17,"c",1,0.75,1.09861228866811,0.698564593301435,0.697619047619048,0.835985522558476,0.666666666666667,0.642857142857143,0.587786664902119,0.666666666666667,0.642857142857143,0.587786664902119,0.647058823529412,0.638888888888889,0.570544858467613,TRUE,TRUE,TRUE,TRUE,1,216
"evil","h_m3",6,7,28,157,9,23,13,22,4,33,"a",0.857142857142857,0.8125,1.46633706879343,0.178343949044586,0.180379746835443,-1.51377679386499,0.391304347826087,0.395833333333333,-0.422856850820034,0.590909090909091,0.58695652173913,0.351397886837889,0.121212121212121,0.132352941176471,-1.8803128665695,TRUE,TRUE,TRUE,TRUE,7,187
"eye","h_m3",0,3,79,123,4,14,3,7,11,25,"c",0,0.125,-1.94591014905531,0.642276422764228,0.641129032258065,0.580267832488092,0.285714285714286,0.3,-0.847297860387204,0.428571428571429,0.4375,-0.251314428280906,0.44,0.442307692307692,-0.231801614057324,TRUE,TRUE,TRUE,TRUE,3,140
"father","h_m3",1,1,62,475,15,51,4,6,6,59,"c",1,0.75,1.09861228866811,0.130526315789474,0.131302521008403,-1.88949095772139,0.294117647058824,0.298076923076923,-0.856472236663245,0.666666666666667,0.642857142857143,0.587786664902119,0.101694915254237,0.108333333333333,-2.10787947700037,TRUE,TRUE,TRUE,TRUE,1,527
"fish","h_m3",1,1,39,56,2,4,6,7,13,17,"c",1,0.75,1.09861228866811,0.696428571428571,0.692982456140351,0.814099790977608,0.5,0.5,0,0.857142857142857,0.8125,1.46633706879343,0.764705882352941,0.75,1.09861228866811,TRUE,TRUE,TRUE,TRUE,1,61
"flesh","h_m3",0,0,1,216,1,75,0,15,0,79,"s",,0.5,0,0.00462962962962963,0.00691244239631336,-4.96749580143564,0.0133333333333333,0.0197368421052632,-3.90533401727735,0,0.03125,-3.43398720448515,0,0.00625,-5.06890420222023,FALSE,TRUE,TRUE,FALSE,0,291
"folk","h_m3",10,16,13,364,4,64,3,60,2,80,"c",0.625,0.617647058823529,0.479573080261886,0.0357142857142857,0.036986301369863,-3.25952002580634,0.0625,0.0692307692307692,-2.59856596826052,0.05,0.0573770491803279,-2.79902197930794,0.025,0.0308641975308642,-3.44680789291421,TRUE,TRUE,TRUE,TRUE,16,444
"fruit","h_m3",1,1,18,96,3,31,2,3,7,41,"s",1,0.75,1.09861228866811,0.1875,0.190721649484536,-1.44532789270408,0.0967741935483871,0.109375,-2.09714111877924,0.666666666666667,0.625,0.510825623765991,0.170731707317073,0.178571428571429,-1.52605630349505,TRUE,TRUE,TRUE,TRUE,1,128
"fur","h_m3",0,0,1,15,2,7,0,1,0,7,"s",,0.5,0,0.0666666666666667,0.09375,-2.26868354131836,0.285714285714286,0.3125,-0.78845736036427,0,0.25,-1.09861228866811,0,0.0625,-2.70805020110221,FALSE,TRUE,TRUE,FALSE,0,22
"gold","h_m3",0,2,0,133,0,9,0,5,0,12,"s",0,0.166666666666667,-1.6094379124341,0,0.00373134328358209,-5.58724865840025,0,0.05,-2.94443897916644,0,0.0833333333333333,-2.39789527279837,0,0.0384615384615385,-3.2188758248682,TRUE,TRUE,TRUE,TRUE,2,144
"grace","h_m3",0,2,5,412,9,53,4,9,2,81,"a",0,0.166666666666667,-1.6094379124341,0.0121359223300971,0.013317191283293,-4.30529284044249,0.169811320754717,0.175925925925926,-1.5441973905657,0.444444444444444,0.45,-0.200670695462151,0.0246913580246914,0.0304878048780488,-3.45946628978613,TRUE,TRUE,TRUE,TRUE,2,467
"hand","h_m3",0,0,116,307,1,39,0,0,20,64,"c",,0.5,0,0.37785016286645,0.378246753246753,-0.496996535614946,0.0256410256410256,0.0375,-3.24519313318557,,0.5,0,0.3125,0.315384615384615,-0.775064303027832,FALSE,TRUE,TRUE,FALSE,0,346
"heart","h_m3",0,0,47,501,18,65,2,39,8,75,"c",,0.5,0,0.093812375249501,0.0946215139442231,-2.25846820257694,0.276923076923077,0.28030303030303,-0.942958978956317,0.0512820512820513,0.0625,-2.70805020110221,0.106666666666667,0.111842105263158,-2.07206143438221,FALSE,TRUE,TRUE,FALSE,0,566
"heaven","h_m3",0,0,9,38,2,4,1,1,0,4,"a",,0.5,0,0.236842105263158,0.243589743589744,-1.13309846473928,0.5,0.5,0,1,0.75,1.09861228866811,0,0.1,-2.19722457733622,FALSE,TRUE,TRUE,FALSE,0,42
"honey","h_m3",0,0,0,23,0,3,0,0,0,3,"s",,0.5,0,0,0.0208333333333333,-3.85014760171006,0,0.125,-1.94591014905531,,0.5,0,0,0.125,-1.94591014905531,FALSE,TRUE,TRUE,FALSE,0,26
"horse","h_m3",0,0,4,116,41,59,0,3,1,66,"c",,0.5,0,0.0344827586206897,0.0384615384615385,-3.2188758248682,0.694915254237288,0.691666666666667,0.807922695152373,0,0.125,-1.94591014905531,0.0151515151515152,0.0223880597014925,-3.77658503453304,FALSE,TRUE,TRUE,FALSE,0,175
"hound","h_m3",0,0,20,32,7,9,0,0,3,13,"c",,0.5,0,0.625,0.621212121212121,0.494696241836107,0.777777777777778,0.75,1.09861228866811,,0.5,0,0.230769230769231,0.25,-1.09861228866811,FALSE,TRUE,TRUE,FALSE,0,41
"house","h_m3",0,0,33,324,25,116,2,13,4,130,"c",,0.5,0,0.101851851851852,0.103076923076923,-2.16349456695953,0.21551724137931,0.217948717948718,-1.27766052011709,0.153846153846154,0.178571428571429,-1.52605630349505,0.0307692307692308,0.0343511450381679,-3.3361649113913,FALSE,TRUE,TRUE,FALSE,0,440
"charity","h_m3",0,2,0,174,1,6,0,5,0,8,"a",0,0.166666666666667,-1.6094379124341,0,0.00285714285714286,-5.85507192220243,0.166666666666667,0.214285714285714,-1.29928298413026,0,0.0833333333333333,-2.39789527279837,0,0.0555555555555556,-2.83321334405622,TRUE,TRUE,TRUE,TRUE,2,182
"king","h_m3",6,6,185,1672,49,827,24,36,81,1071,"c",1,0.928571428571429,2.56494935746154,0.110645933014354,0.110878661087866,-2.08179725537229,0.0592503022974607,0.0597826086956522,-2.75539632169941,0.666666666666667,0.662162162162162,0.672944473242426,0.0756302521008403,0.0760261194029851,-2.49760684589179,TRUE,TRUE,TRUE,TRUE,6,2505
"land","h_m3",8,9,75,879,15,427,23,117,18,617,"a",0.888888888888889,0.85,1.73460105538811,0.0853242320819113,0.0857954545454545,-2.36608831017746,0.0351288056206089,0.036214953271028,-3.28139618184953,0.196581196581197,0.199152542372881,-1.39159941334958,0.0291734197730956,0.0299352750809061,-3.47832524238329,TRUE,TRUE,TRUE,TRUE,9,1315
"loaf","h_m3",0,0,28,37,3,7,0,0,9,17,"s",,0.5,0,0.756756756756757,0.75,1.09861228866811,0.428571428571429,0.4375,-0.251314428280906,,0.5,0,0.529411764705882,0.527777777777778,0.111225635110224,FALSE,TRUE,TRUE,FALSE,0,44
"lore","h_m3",1,1,2,69,3,16,1,1,0,31,"a",1,0.75,1.09861228866811,0.0289855072463768,0.0357142857142857,-3.29583686600433,0.1875,0.205882352941176,-1.34992671694902,1,0.75,1.09861228866811,0,0.015625,-4.14313472639153,TRUE,TRUE,TRUE,TRUE,1,86
"love","h_m3",0,1,16,480,8,102,3,17,1,115,"a",0,0.25,-1.09861228866811,0.0333333333333333,0.0343035343035343,-3.33760117734736,0.0784313725490196,0.0825242718446602,-2.40853367100343,0.176470588235294,0.194444444444444,-1.42138568093116,0.00869565217391304,0.0129310344827586,-4.33510971488613,TRUE,TRUE,TRUE,TRUE,1,583
"man","h_m3",87,87,2646,4894,763,883,351,802,181,1254,"c",1,0.994318181818182,5.1647859739235,0.540662035145076,0.540653728294178,0.16297468508728,0.864099660249151,0.86368778280543,1.84626337172798,0.437655860349127,0.437733499377335,-0.250365661606321,0.144338118022329,0.144621513944223,-1.77742396361393,TRUE,TRUE,TRUE,TRUE,87,5864
"manner","h_m3",18,18,105,803,51,158,17,179,4,319,"a",1,0.973684210526316,3.61091791264423,0.130759651307597,0.131218905472637,-1.8902242257809,0.322784810126582,0.323899371069182,-0.735909039898027,0.0949720670391061,0.0972222222222222,-2.22847712084032,0.0125391849529781,0.0140625,-4.25008128520499,TRUE,TRUE,TRUE,TRUE,18,979
"matter","h_m3",0,0,5,75,6,13,2,9,2,38,"s",,0.5,0,0.0666666666666667,0.0723684210526316,-2.5508646175798,0.461538461538462,0.464285714285714,-0.143100843640673,0.222222222222222,0.25,-1.09861228866811,0.0526315789473684,0.0641025641025641,-2.68102152871429,FALSE,TRUE,TRUE,FALSE,0,88
"meat","h_m3",0,1,15,215,0,35,2,14,0,49,"s",0,0.25,-1.09861228866811,0.0697674418604651,0.0717592592592593,-2.55997422282142,0,0.0138888888888889,-4.26267987704132,0.142857142857143,0.166666666666667,-1.6094379124341,0,0.01,-4.59511985013459,TRUE,TRUE,TRUE,TRUE,1,251
"mercy","h_m3",0,1,6,331,1,32,0,11,3,51,"a",0,0.25,-1.09861228866811,0.0181268882175227,0.019578313253012,-3.91356028474703,0.03125,0.0454545454545455,-3.04452243772342,0,0.0416666666666667,-3.13549421592915,0.0588235294117647,0.0673076923076923,-2.62880082944807,TRUE,TRUE,TRUE,TRUE,1,364
"might","h_m3",0,0,21,142,10,28,5,32,12,43,"a",,0.5,0,0.147887323943662,0.15034965034965,-1.73186132764699,0.357142857142857,0.362068965517241,-0.566395474920801,0.15625,0.166666666666667,-1.6094379124341,0.27906976744186,0.284090909090909,-0.924258901523332,FALSE,TRUE,TRUE,FALSE,0,170
"milk","h_m3",0,0,0,20,0,3,0,0,0,4,"s",,0.5,0,0,0.0238095238095238,-3.71357206670431,0,0.125,-1.94591014905531,,0.5,0,0,0.1,-2.19722457733622,FALSE,TRUE,TRUE,FALSE,0,23
"name","h_m3",2,2,50,301,8,80,7,10,20,108,"a",1,0.833333333333333,1.6094379124341,0.166112956810631,0.167218543046358,-1.60546965325848,0.1,0.104938271604938,-2.14352039836436,0.7,0.681818181818182,0.762140052046896,0.185185185185185,0.188073394495413,-1.46257766586952,TRUE,TRUE,TRUE,TRUE,2,383
"night","h_m3",0,0,26,267,22,80,1,26,4,117,"a",,0.5,0,0.0973782771535581,0.0988805970149254,-2.20972474010045,0.275,0.277777777777778,-0.955511445027436,0.0384615384615385,0.0555555555555556,-2.83321334405622,0.0341880341880342,0.038135593220339,-3.22772544014518,FALSE,TRUE,TRUE,FALSE,0,347
