1_id	1_span	1_anno_ptb:pos	1_meta_Author	1_meta_Dialect	1_meta_File_name	1_meta_Foreign_original	1_meta_Period	1_meta_Prototypicaltext_category	1_meta_Relationship_to_spoken_language	1_meta_Verse_or_prose	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_ptb:pos	5_id	5_span	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
18611538	many	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18611537	& many contreys 0 +tat *T*-2 ben obedyent to the Emperour , +tat is to seyne Turcople Pyncynard Comange & manye othere as Tragye & Macedoigne of the whiche 0 Alisandre was kyng *T*-3	CONJP	18611539	many contreys 0 +tat *T*-2 ben obedyent to the Emperour , +tat is to seyne Turcople Pyncynard Comange & manye othere as Tragye & Macedoigne of the whiche 0 Alisandre was kyng *T*-3	NP	18611540	contreys	NS	18611540	contreys	NS	18611539	many contreys 0 +tat *T*-2 ben obedyent to the Emperour , +tat is to seyne Turcople Pyncynard Comange & manye othere as Tragye & Macedoigne of the whiche 0 Alisandre was kyng *T*-3	NP	18611539	many contreys 0 +tat *T*-2 ben obedyent to the Emperour , +tat is to seyne Turcople Pyncynard Comange & manye othere as Tragye & Macedoigne of the whiche 0 Alisandre was kyng *T*-3	NP
18625285	many	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18625279	& *con* renneth longe tyme many grete contrees vnder erthe	IP-MAT	18625286	many grete contrees	NP	18625288	contrees	NS	18625288	contrees	NS	18625286	many grete contrees	NP	18625286	many grete contrees	NP
18627618	all	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18627590	Also whan 0 it reyneth ones in the somer in the lond of Egipt +tanne is all the contree full of grete myzs .	IP-MAT	18627619	all the contree	NP	18627621	contree	N	18627621	contree	N	18627619	all the contree	NP	18627619	all the contree	NP
18627852	all	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18627853	all the contree is full of hem	IP	18627854	all the contree	NP	18627856	contree	N	18627856	contree	N	18627854	all the contree	NP	18627854	all the contree	NP
18628036	no	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18628035	to no fer contrees	PP	18628037	no fer contrees	NP	18628039	contrees	NS	18628039	contrees	NS	18628037	no fer contrees	NP	18628037	no fer contrees	NP
18631609	all	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18631608	& all +tat contre	CONJP	18631610	all +tat contre	NP	18631612	contre	N	18631612	contre	N	18631610	all +tat contre	NP	18631610	all +tat contre	NP
18665700	all	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18665699	be all +to contrees	PP	18665701	all +to contrees	NP	18665703	contrees	NS	18665703	contrees	NS	18665701	all +to contrees	NP	18665701	all +to contrees	NP
18670883	all	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18670882	of all contres of cristene kynges & princes	PP	18670884	all contres of cristene kynges & princes	NP	18670885	contres	NS	18670885	contres	NS	18670884	all contres of cristene kynges & princes	NP	18670884	all contres of cristene kynges & princes	NP
18670972	euery	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18670971	of euery contree amonges cristenemen	PP	18670973	euery contree amonges cristenemen	NP	18670974	contree	N	18670974	contree	N	18670973	euery contree amonges cristenemen	NP	18670973	euery contree amonges cristenemen	NP
18671058	manye	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18671057	of manye o+ter cristene contrees	PP	18671059	manye o+ter cristene contrees	NP	18671062	contrees	NS	18671062	contrees	NS	18671059	manye o+ter cristene contrees	NP	18671059	manye o+ter cristene contrees	NP
18673120	many	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18673121	many dyuerse contrees & many grete kyngdomes 0 +tat *T*-2 ben departed be the .iiij. flodes 0 +tat *T*-3 comen from paradys terrestre	NP	18673122	many dyuerse contrees	NP	18673124	contrees	NS	18673124	contrees	NS	18673122	many dyuerse contrees	NP	18673122	many dyuerse contrees	NP
18677846	ony	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18677845	in ony other contree	PP	18677847	ony other contree	NP	18677849	contree	N	18677849	contree	N	18677847	ony other contree	NP	18677847	ony other contree	NP
18683197	many	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18683196	be many dyuerse contrees	PP	18683198	many dyuerse contrees	NP	18683200	contrees	NS	18683200	contrees	NS	18683198	many dyuerse contrees	NP	18683198	many dyuerse contrees	NP
18683400	many	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18683399	in many o+ter contrees	PP	18683401	many o+ter contrees	NP	18683403	contrees	NS	18683403	contrees	NS	18683401	many o+ter contrees	NP	18683401	many o+ter contrees	NP
18687053	all	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18687052	Be all +tat contree	PP	18687054	all +tat contree	NP	18687056	contree	N	18687056	contree	N	18687054	all +tat contree	NP	18687054	all +tat contree	NP
18689445	all	Q	X	EML	CMMANDEV	FRENCH	M3	NARR IMAG	WRITTEN	PROSE	18689404	whan 0 *exp* $ben grete festes & solempnytees of +tat ydole , as the dedicacioun of the chirche & the thronynge of the ydole all the contree aboute meten +tere to gidere	IP	18689446	all the contree aboute	NP	18689448	contree	N	18689448	contree	N	18689446	all the contree aboute	NP	18689446	all the contree aboute	NP
