1_id;1_span;1_span_lemma;1_anno_ptb::pos;2_id;2_span;2_span_lemma;2_anno_ptb::pos;3_id;3_span;3_anno_ptb::cat;meta_Cameron_number;meta_DOE_short_title;meta_Dialect;meta_Edition;meta_Genre;meta_Latin_translation;meta_Manuscript;meta_Manuscript_date;meta_Remarks;meta_Sawyer_number;meta_Word_count;meta_filename;meta_period;meta_text_name;PDE word
salt:/ycoe/comart3.o23#sTok2378;biscopas;bisceop;N^A;salt:/ycoe/comart3.o23#sTok2377;ealle;eal;Q^A;salt:/ycoe/comart3.o23#structure1414;ealle biscopas ond mæssepreostas;NP;B19.5;Mart 5;West Saxon/Anglian Mercian;"Kotzor, G. 1981. ""Das Alternglische Martyrologium, vol. II."" Bayerische Akademie der Wissenschaften, Philosophisch-Historische Klasse. Abhandlunge, Neue Folge, Heft 88/2. München: Verlag der Bayerischen Akademie der Wissenschaften. ";Biography, lives;No;London, British Museum, Cotton Julius A.X;s. x/xi;;;25,781;comart3.o23;o23;Martyrology;bishop
salt:/ycoe/comart3.o23#sTok20124;biscop;bisceop;N^N;salt:/ycoe/comart3.o23#sTok20122;sum;sum;Q^N;salt:/ycoe/comart3.o23#structure11747;sum halig biscop;NP;B19.5;Mart 5;West Saxon/Anglian Mercian;"Kotzor, G. 1981. ""Das Alternglische Martyrologium, vol. II."" Bayerische Akademie der Wissenschaften, Philosophisch-Historische Klasse. Abhandlunge, Neue Folge, Heft 88/2. München: Verlag der Bayerischen Akademie der Wissenschaften. ";Biography, lives;No;London, British Museum, Cotton Julius A.X;s. x/xi;;;25,781;comart3.o23;o23;Martyrology;bishop
salt:/ycoe/comart3.o23#sTok25228;bisceopas;bisceop;N^N;salt:/ycoe/comart3.o23#sTok25225;ealle;eal;Q^N;salt:/ycoe/comart3.o23#structure14682;ealle ða hæþenan bisceopas *ICH*-1;NP;B19.5;Mart 5;West Saxon/Anglian Mercian;"Kotzor, G. 1981. ""Das Alternglische Martyrologium, vol. II."" Bayerische Akademie der Wissenschaften, Philosophisch-Historische Klasse. Abhandlunge, Neue Folge, Heft 88/2. München: Verlag der Bayerischen Akademie der Wissenschaften. ";Biography, lives;No;London, British Museum, Cotton Julius A.X;s. x/xi;;;25,781;comart3.o23;o23;Martyrology;bishop
salt:/ycoe/coorosiu.o2#sTok775;biscep;bisceop;N^A;salt:/ycoe/coorosiu.o2#sTok773;sumne;sum;Q^A;salt:/ycoe/coorosiu.o2#structure466;sumne sumne biscep;NP;B9.2.1 - B9.2.7;Or;West Saxon;"Bately, Janet. 1980. ""The Old English Orosius."" EETS s.s. 6. London: OUP.";History;Yes;London, British Museum, Add. 47967;s. x1;;;51,02;coorosiu.o2;o2;Orosius;bishop
salt:/ycoe/coorosiu.o2#sTok775;biscep;bisceop;N^A;salt:/ycoe/coorosiu.o2#sTok774;sumne;sum;Q^A;salt:/ycoe/coorosiu.o2#structure466;sumne sumne biscep;NP;B9.2.1 - B9.2.7;Or;West Saxon;"Bately, Janet. 1980. ""The Old English Orosius."" EETS s.s. 6. London: OUP.";History;Yes;London, British Museum, Add. 47967;s. x1;;;51,02;coorosiu.o2;o2;Orosius;bishop
salt:/ycoe/cowulf.o34#sTok27482;bisceopas;bisceop;N^A;salt:/ycoe/cowulf.o34#sTok27483;manege;manig;Q^A;salt:/ycoe/cowulf.o34#structure16598;bisceopas manege;NP;B2.2.1 - B2.4.3;WHom;West Saxon;"Bethurum, Dorothy. 1957. ""The Homilies of Wulfstan."" Oxford: Clarendon Press.";Homilies;No;various, see edition;;;;28,768;cowulf.o34;o34;The Homilies of Wulfstan;bishop
salt:/ycoe/cowulf.o34#sTok27756;bisceope;bisceop;N^D;salt:/ycoe/cowulf.o34#sTok27755;æghwylcum;ǽg-hwilc;Q^D;salt:/ycoe/cowulf.o34#structure16766;æghwylcum bisceope;NP;B2.2.1 - B2.4.3;WHom;West Saxon;"Bethurum, Dorothy. 1957. ""The Homilies of Wulfstan."" Oxford: Clarendon Press.";Homilies;No;various, see edition;;;;28,768;cowulf.o34;o34;The Homilies of Wulfstan;bishop
salt:/ycoe/coaelive.o3#sTok108159;broðor;broþor;N^N;salt:/ycoe/coaelive.o3#sTok108157;sum;sum;Q^N;salt:/ycoe/coaelive.o3#structure61559;sum oðer broðor;NP;B1.3.2 - B1.3.35;ÆLS;West Saxon;"Skeat, Walter William. 1966 (1881-1900). ""Ælfric's Lives of Saints."" EETS 76, 82, 94, 114. London: OUP.";Biography, lives;No;London, British Museum, Cotton Julius E.VII;s. xi in.;;;100,193;coaelive.o3;o3;Ælfric's  Lives of Saints;brother
salt:/ycoe/cobede.o2#sTok2420;broðor;broþor;N^N;salt:/ycoe/cobede.o2#sTok2419;sum;sum;Q^N;salt:/ycoe/cobede.o2#structure1506;sum broðor , þam 0 *T*-1 godcundlice forgifen wæs seo gyfu to singanne;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok40389;broðor;broþor;N^N;salt:/ycoe/cobede.o2#sTok40388;sum;sum;Q^N;salt:/ycoe/cobede.o2#structure23645;sum broðor *ICH*-1;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok47367;broðor;broþor;N^N;salt:/ycoe/cobede.o2#sTok47365;sum;sum;Q^N;salt:/ycoe/cobede.o2#structure27709;sum ald broðor lifiende usses mynstres , se 0 *T*-1 me sægde , cwæð se 0 þe *T*-2 ðas booc wrat , þæt him sægde sum swiðe æfest *ICH*-3 monn & geþungen þæt he ðone Furseum gesege in Eastengla mægðe , & *con* þa his gesihðe æt his seolfes muðe gehyrde;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok47553;broðrum;broþor;N^D;salt:/ycoe/cobede.o2#sTok47552;feawum;feáwa;Q^D;salt:/ycoe/cobede.o2#structure27818;feawum broðrum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok57487;broðrum;broþor;N^D;salt:/ycoe/cobede.o2#sTok57486;feaum;feáwa;Q^D;salt:/ycoe/cobede.o2#structure33683;feaum broðrum , þæt is seofonum oðþo eahtum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok58937;broðor;broþor;N^N;salt:/ycoe/cobede.o2#sTok58936;sum;sum;Q^N;salt:/ycoe/cobede.o2#structure34583;sum broðor *ICH*-3;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok60041;broðor;broþor;N^A;salt:/ycoe/cobede.o2#sTok60040;sume;sum;Q^A;salt:/ycoe/cobede.o2#structure35246;sume broðor;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok62619;broðor;broþor;N^N;salt:/ycoe/cobede.o2#sTok62617;sum;sum;Q^N;salt:/ycoe/cobede.o2#structure36786;sum ald broðor *ICH*-1;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok70365;broðor;broþor;N^A;salt:/ycoe/cobede.o2#sTok70364;sume;sum;Q^A;salt:/ycoe/cobede.o2#structure41294;sume broðor;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok72478;broðor;broþor;N^N;salt:/ycoe/cobede.o2#sTok72476;ealle;eal;Q^N;salt:/ycoe/cobede.o2#structure42525;ealle mine broðor & mine magas;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok75237;broðor;broþor;N^N;salt:/ycoe/cobede.o2#sTok75236;sume;sum;Q^N;salt:/ycoe/cobede.o2#structure44173;sume broðor , þa ðe *T*-1 hyre forðfore sægdon;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok75400;broðor;broþor;N^N;salt:/ycoe/cobede.o2#sTok75399;sum;sum;Q^N;salt:/ycoe/cobede.o2#structure44263;sum broðor;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok83599;broðor;broþor;N^N;salt:/ycoe/cobede.o2#sTok83598;sum;sum;Q^N;salt:/ycoe/cobede.o2#structure49114;sum broðor , ðæs noma 0 *T*-1 wæs Beadoþegn , se 0 *T*-2 wæs lange tid cumena *ICH*-4 arðegen þara 0 ðe *T*-3 þæt mynster sohton;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok83656;broðrum;broþor;N^D;salt:/ycoe/cobede.o2#sTok83654;eallum;eal;Q^D;salt:/ycoe/cobede.o2#structure49145;eallum ðæm broðrum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok85706;broðrum;broþor;N^D;salt:/ycoe/cobede.o2#sTok85705;feaum;feáwa;Q^D;salt:/ycoe/cobede.o2#structure50369;feaum broðrum his geferum;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok98055;broðar;broþor;N^A;salt:/ycoe/cobede.o2#sTok98054;sumne;sum;Q^A;salt:/ycoe/cobede.o2#structure57626;sumne broðar , ðone 0 ic wolde ðæt *T*-1 ic næfre cuðe , ðæs noman 0 *T*-2 ic eac swylce genemnan mæg , gif 0 ðæt owiht bryciæ;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobede.o2#sTok102269;broðrum;broþor;N^D;salt:/ycoe/cobede.o2#sTok102267;eallum;eal;Q^D;salt:/ycoe/cobede.o2#structure60102;eallum þam broðrum 0 þe *T*-1 þær inne wæron æt him;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;brother
salt:/ycoe/cobenrul.o3#sTok12294;broðor;broþor;N^N;salt:/ycoe/cobenrul.o3#sTok12293;hwylc;hwilc;Q^N;salt:/ycoe/cobenrul.o3#structure7276;hwylc broðor;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;brother
salt:/ycoe/cobenrul.o3#sTok12453;broðor;broþor;N^N;salt:/ycoe/cobenrul.o3#sTok12452;hwylc;hwilc;Q^N;salt:/ycoe/cobenrul.o3#structure7372;hwylc broðor;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;brother
salt:/ycoe/cobenrul.o3#sTok12763;broðor;broþor;N^N;salt:/ycoe/cobenrul.o3#sTok12762;hwylc;hwilc;Q^N;salt:/ycoe/cobenrul.o3#structure7556;hwylc broðor;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;brother
salt:/ycoe/cobenrul.o3#sTok13139;broðor;broþor;N^N;salt:/ycoe/cobenrul.o3#sTok13138;hwylc;hwilc;Q^N;salt:/ycoe/cobenrul.o3#structure7771;hwylc broðor;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;brother
salt:/ycoe/cobenrul.o3#sTok13271;broðra;broþor;N^G;salt:/ycoe/cobenrul.o3#sTok13270;ealra;eal;Q^G;salt:/ycoe/cobenrul.o3#structure7861;ealra broðra;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;brother
salt:/ycoe/cobenrul.o3#sTok13690;broðor;broþor;N^N;salt:/ycoe/cobenrul.o3#sTok13689;hwylc;hwilc;Q^N;salt:/ycoe/cobenrul.o3#structure8100;hwylc broðor;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;brother
salt:/ycoe/cobenrul.o3#sTok17792;broðor;broþor;N^N;salt:/ycoe/cobenrul.o3#sTok17791;hwylc;hwilc;Q^N;salt:/ycoe/cobenrul.o3#structure10472;hwylc broðor;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;brother
salt:/ycoe/cobede.o2#sTok106865;boc;boc;N^A;salt:/ycoe/cobede.o2#sTok106864;micele;micel;Q^A;salt:/ycoe/cobede.o2#structure62820;ane micele boc;NP;B9.6;Bede;West Saxon/Anglian;"Miller, Thomas. 1959-1963 (1890-1898). ""The Old English Version of ""Bede's Ecclesiastical History of the English People""."" EETS 95, 96, 110, 111. London: OUP.";History;Yes;Cambridge, University Library Kk.3.18;s. xi2;;;80,767;cobede.o2;o2;Bede's History of the English Church;book
salt:/ycoe/cobenrul.o3#sTok18568;boc;boc;N^A;salt:/ycoe/cobenrul.o3#sTok18567;sume;sum;Q^A;salt:/ycoe/cobenrul.o3#structure10910;sume boc;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;book
salt:/ycoe/colsigewB#sTok3517;boc;boc;N^A;salt:/ycoe/colsigewB#sTok3518;mucele;micel;Q^A;salt:/ycoe/colsigewB#structure2022;ane boc mucele on gesetnysse be þam mancynne & be ure Drihtne , swiðe deop on andgite;NP;B1.8.4.3;ÆLet4 (SigewardB);West Saxon;"Crawford, Samuel J. 1922. ""The Old English Version of the Heptateuch. Ælfric's Treatise on the Old and New Testament and His Preface to Genesis."" EETS 160: 18-33, 39-51. London: OUP. Reprinted with additions by N.R. Ker 1969.";Religious treatise;?;B Oxford, Bodleian, Bodley 343;s. xii2;;;3,665;colsigewB;?;Ælfric's Letter  to Sigeweard (B);book
salt:/ycoe/colsigewZ.o34#sTok4716;boc;boc;N^A;salt:/ycoe/colsigewZ.o34#sTok4715;sume;sum;Q^A;salt:/ycoe/colsigewZ.o34#structure2749;sume boc;NP;B1.8.4.4;ÆLet4 (SigewardZ);;"Crawford, Samuel J. 1922. ""The Old English Version of the Heptateuch. Ælfric's Treatise on the Old and New Testament and His Preface to Genesis."" EETS 160: 14-75. London: OUP. Reprinted with additions by N.R. Ker 1969.";Religious treatise;No;Oxford, Bodleian, Laud Misc. 509;s. xi2;;;10,42;colsigewZ.o34;?;Ælfric's Letter  to Sigeweard (Z);book
salt:/ycoe/colsigewZ.o34#sTok5876;boc;boc;N^A;salt:/ycoe/colsigewZ.o34#sTok5877;micele;micel;Q^A;salt:/ycoe/colsigewZ.o34#structure3384;ane boc micele on gesetnisse be þam mancynne & be urum Drihtene , swiðe deop on andgite;NP;B1.8.4.4;ÆLet4 (SigewardZ);;"Crawford, Samuel J. 1922. ""The Old English Version of the Heptateuch. Ælfric's Treatise on the Old and New Testament and His Preface to Genesis."" EETS 160: 14-75. London: OUP. Reprinted with additions by N.R. Ker 1969.";Religious treatise;No;Oxford, Bodleian, Laud Misc. 509;s. xi2;;;10,42;colsigewZ.o34;?;Ælfric's Letter  to Sigeweard (Z);book
salt:/ycoe/colsigewZ.o34#sTok12627;bocum;boc;N^D;salt:/ycoe/colsigewZ.o34#sTok12625;eallum;eal;Q^D;salt:/ycoe/colsigewZ.o34#structure7280;eallum þisum bocum;NP;B1.8.4.4;ÆLet4 (SigewardZ);;"Crawford, Samuel J. 1922. ""The Old English Version of the Heptateuch. Ælfric's Treatise on the Old and New Testament and His Preface to Genesis."" EETS 160: 14-75. London: OUP. Reprinted with additions by N.R. Ker 1969.";Religious treatise;No;Oxford, Bodleian, Laud Misc. 509;s. xi2;;;10,42;colsigewZ.o34;?;Ælfric's Letter  to Sigeweard (Z);book
salt:/ycoe/conicodA#sTok56;bocum;boc;N^D;salt:/ycoe/conicodA#sTok55;manegum;manig;Q^D;salt:/ycoe/conicodA#structure31;manegum bocum;NP;B8.5.2.1;Nic (A);;"Cross, J.E. 1996. ""Two Old English Apocrypha and Their Manuscript Source: The Gospel of Nichodemus and The Avenging of the Saviour, with contributions by Denis Brearley, Julia Crick, Thomas Hall and Andy Orchard."" Cambridge Studies in Anglo-Saxon England 19: 139-247. Cambridge: CUP.";Apocrypha;Yes;Cambridge, University Library, Ii.2.11;s. xi (3rd quarter) - xii1;;;8,197;conicodA;?;The Gospel of Nichodemus;book
salt:/ycoe/coprefcath1.o3#sTok105;bocum;boc;N^D;salt:/ycoe/coprefcath1.o3#sTok103;manegum;manig;Q^D;salt:/ycoe/coprefcath1.o3#structure65;manegum engliscum bocum . 0 ðe *T*-1 ungelærede menn ðurh heora bilewitnysse to micclum wisdome tealdon;NP;B1.1.1;ÆCHom I (Pref);West Saxon;"Clemoes, P. 1997. ""Ælfric's Catholic Homilies: The First Series."" EETS s.s. 17: 174-77. Oxford: OUP.";Preface;No;Cambridge, University Library, Gg.3.28;s x/xi;;;1,035;coprefcath1.o3;o3;Ælfric's  Preface to Catholic Homilies I;book
salt:/ycoe/cobenrul.o3#sTok18006;breðer;broþor;N^D;salt:/ycoe/cobenrul.o3#sTok18003;suman;sum;Q^D;salt:/ycoe/cobenrul.o3#structure10588;suman swa gastlicum breðer , 0 þe *T*-1 halfæst sy and *T*-1 his saule wundela gehælan cunne and *T*-1 hi gewidmærsian nelle;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;brother
salt:/ycoe/cobenrul.o3#sTok18756;broðor;broþor;N^N;salt:/ycoe/cobenrul.o3#sTok18755;hwylc;hwilc;Q^N;salt:/ycoe/cobenrul.o3#structure11013;hwylc broðor;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;brother
salt:/ycoe/cobenrul.o3#sTok26257;breþer;broþor;N^D;salt:/ycoe/cobenrul.o3#sTok26256;hwylcum;hwilc;Q^D;salt:/ycoe/cobenrul.o3#structure15406;hwylcum breþer;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;brother
salt:/ycoe/cobenrul.o3#sTok26705;broðor;broþor;N^N;salt:/ycoe/cobenrul.o3#sTok26704;ælc;ǽlc;Q^N;salt:/ycoe/cobenrul.o3#structure15668;ælc broðor;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;brother
salt:/ycoe/cobenrul.o3#sTok26805;breþer;broþor;N^D;salt:/ycoe/cobenrul.o3#sTok26804;hwylcum;hwilc;Q^D;salt:/ycoe/cobenrul.o3#structure15734;hwylcum breþer;NP;B10.3.1.1;BenR;West Saxon;"Schröer, Arnold. 1885-1888. ""Die angels&aelig;chsischen Prosabearbeitungen der Benediktinerregel."" Bibliothek der Angels&aelig;chsischen Prosa, II. Kassel. Reprinted with appendix by H. Gneuss (Darmstadt 1964).";Rule;Yes;Cambridge, Corpus Christi College 178;s. xi1;;;20,104;cobenrul.o3;o3;Benedictine Rule;brother
salt:/ycoe/coblick.o23#sTok51735;broðor;broþor;N^N;salt:/ycoe/coblick.o23#sTok51736;ealle;eal;Q^N;salt:/ycoe/coblick.o23#structure30285;þa oðre broðor ealle swa unrote;NP;HomS: B3.2.8, B3.2.10, B3.2.14, B3.2.17, B3.2.21, B3.2.26, B3.2.40.5, B3.2.46, B.3.2.47 HomU: B3.4.18, B3.4.19, B3.4.20 LS: B3.3.1.2, B3.3.12, B3.3.17.2, B3.3.20, B3.3.25, B3.3.32;HomS (BlHom 2-7, 9, 11-12)HomU (BlHom 1, 8, 10)LS (BlHom 13-15, 17(MichaelMor), 17(MartinMor), 19);West Saxon/Anglian;"Morris, Richard. 1967 (1874-1880). ""The Blickling Homilies."" EETS 58, 63, 73. London: Trübner.";LS: Biography, Lives;No;Collection of W.H.Scheide, Titusville [Princeton. N.J.];s. x/xi;;;42,506;coblick.o23;o23;Blickling Homilies;brother
